question_id,mock_test_id,question_text,options,topic_id,question_order,question_type,explanation,correct_answer,pairs,matches,module_id,time_spent_seconds,created_at
9fbb1fed-dd9d-4829-a7df-2ae7b1a31e57,mock_18_all_1774924049788,"A startup has just launched its first AWS account. The Solutions Architect needs to establish foundational security best practices, particularly for the AWS account root user. The primary goal is to minimize the risk associated with the root user's unrestricted access. Which action should be taken first to enhance the root user's security?","[""Option A: Delete the root user account immediately after creating the first IAM user."",""Option B: Enable Multi-Factor Authentication (MFA) for the root user and store its credentials securely, then create an IAM user for daily administrative tasks."",""Option C: Create an IAM user with `AdministratorAccess` and use only that user for all operations, ignoring the root user."",""Option D: Change the root user's password to a very complex one and use it only for billing-related activities.""]",18,8,mcq,"Option B (correct) is the foundational best practice for securing the root user. Enabling MFA adds a critical layer of security, and storing credentials securely prevents unauthorized access. Creating a separate IAM user with administrative privileges for daily tasks ensures the root user is only used for tasks that specifically require it, adhering to the principle of least privilege. Option A (incorrect) is not possible; the root user cannot be deleted. Option C (incorrect) is an anti-pattern (ap-1.1-001) because while creating an IAM administrator is good, ignoring the root user entirely without securing it first leaves a critical vulnerability. The root user still exists and can be compromised if not properly secured with MFA. Option D (incorrect) is a good step for password complexity, but it's insufficient without MFA and without explicitly creating and using an IAM user for daily tasks. The root user should be used for very few, specific tasks, not just billing.",[1],null,null,m_18_2,null,2026-04-01 02:22:01.346438+00
868a22b3-3dad-469f-8c1d-24d00fa04bb4,mock_18_all_1774924049788,"A web application running on Amazon EC2 instances needs to connect to an Amazon RDS database. The development team requires a secure method to store and automatically rotate the database credentials, ensuring that they are not hardcoded or stored in environment variables. Which AWS service should be used for this purpose?","[""Option A: Store the credentials as environment variables on the EC2 instances."",""Option B: Encrypt the credentials and store them in an Amazon S3 bucket, with the application retrieving them at startup."",""Option C: Use AWS Systems Manager Parameter Store SecureString to store the encrypted credentials."",""Option D: AWS Secrets Manager to store and automatically rotate the database credentials.""]",18,9,mcq,"Option D (correct) is the most appropriate solution. AWS Secrets Manager is specifically designed for storing, managing, and automatically rotating secrets like database credentials. It integrates directly with Amazon RDS for seamless rotation, eliminating the need for manual intervention and enhancing security. Option A (incorrect) is an anti-pattern (ap-1.2-002) as storing database credentials in environment variables is insecure; they are visible in the console and logs, and difficult to rotate. Option B (incorrect) is less secure and less operationally efficient. While S3 can store encrypted data, it does not provide automatic rotation or the specific integration benefits of Secrets Manager for database credentials. Option C (incorrect) is a viable option for storing encrypted secrets (SecureString). However, AWS Secrets Manager offers built-in automatic rotation for database credentials, which Parameter Store SecureString does not provide natively, making Secrets Manager the superior choice for the 'automatically rotate' requirement.",[3],null,null,m_18_2,null,2026-04-01 02:22:01.346438+00
aa378b95-5b27-4e45-ac75-04e98650f434,mock_18_all_1774924049788,"A company is launching a new public-facing e-commerce website that requires HTTPS to ensure secure communication. The Solutions Architect needs to obtain and manage TLS certificates for the website's domain names, with the requirement that the certificates are free and automatically renewed. Which AWS service should be used?","[""Option A: Purchase TLS certificates from a third-party Certificate Authority and manually import them into AWS."",""Option B: Generate self-signed certificates and configure them on the web servers."",""Option C: AWS Certificate Manager (ACM) to provision and manage public TLS certificates."",""Option D: Use AWS KMS to generate and manage cryptographic keys for TLS encryption.""]",18,10,mcq,"Option C (correct) is the ideal solution. AWS Certificate Manager (ACM) provides free, publicly trusted TLS certificates that can be easily provisioned and automatically renewed for use with AWS services like Elastic Load Balancing, Amazon CloudFront, and API Gateway. This meets the requirements for free and auto-renewing certificates with minimal operational overhead. Option A (incorrect) would incur costs for purchasing certificates and require manual management and renewal, failing the 'free' and 'automatically renewed' requirements. Option B (incorrect) is an anti-pattern (ap-1.2-004) as self-signed certificates are not trusted by browsers, leading to security warnings and a poor user experience. Option D (incorrect) is incorrect because AWS KMS is a key management service for encryption keys, not a service for provisioning and managing public TLS certificates. While KMS can protect keys, it doesn't issue or manage the certificates themselves.",[2],null,null,m_18_2,null,2026-04-01 02:22:01.346438+00
a76d836b-2496-42b7-bfa2-4779154ad95e,mock_18_all_1774924049788,"A media company needs to store video archives in Amazon S3 and ensure that these objects cannot be deleted or overwritten for a period of 7 years, to comply with internal data retention policies. The Solutions Architect must implement a solution that guarantees data immutability. Which S3 feature should be used?","[""Option A: Enable S3 Versioning on the bucket to keep multiple versions of an object."",""Option B: Configure S3 Object Lock in WORM (Write Once Read Many) mode with versioning enabled on the bucket."",""Option C: Implement S3 Lifecycle Policies to transition objects to Amazon S3 Glacier after a certain period."",""Option D: Apply S3 Object Lock without enabling versioning on the bucket to prevent object deletion.""]",18,11,mcq,"Option B (correct) is the appropriate solution. Amazon S3 Object Lock, when configured in WORM (Write Once Read Many) mode and combined with versioning enabled on the bucket, prevents objects from being deleted or overwritten for a specified retention period. This ensures data immutability for compliance. Option A (incorrect) only provides versioning, which protects against accidental overwrites or deletions by keeping previous versions, but it does not prevent the deletion of all versions, including delete markers, by authorized users. Option C (incorrect) helps manage storage costs by moving data to cheaper tiers but does not provide immutability or protection against deletion. Option D (incorrect) is an anti-pattern (ap-1.3-002). S3 Object Lock requires versioning to be enabled on the bucket. Attempting to use Object Lock without versioning will fail or not provide the intended immutability.",[1],null,null,m_18_2,null,2026-04-01 02:22:01.346438+00
cd681bcf-f2a8-4b37-846b-7368a759feec,mock_18_all_1774924049788,"A research institution stores various types of data, including public research papers and highly confidential patient data, in Amazon S3. The institution needs to implement a robust data access governance strategy to ensure that access to data is strictly controlled based on its classification. Which approach should the Solutions Architect recommend for data access governance?","[""Option A: Classify the data based on sensitivity and implement IAM policies and S3 bucket policies to control access accordingly."",""Option B: Store all data in a single S3 bucket and grant broad `s3:GetObject` permissions to all users for simplicity."",""Option C: Encrypt all data with a single AWS KMS key and grant all users access to this key."",""Option D: Use Amazon Macie to automatically discover sensitive data and then manually move it to a restricted S3 bucket.""]",18,12,mcq,"Option A (correct) is the most effective approach for data access governance. By classifying data (e.g., public, confidential, highly confidential) and then implementing granular IAM policies (for users/roles) and S3 bucket policies (for resource-based access), the institution can precisely control who has access to which type of data, adhering to the principle of least privilege. Option B (incorrect) would violate security best practices and compliance requirements by granting broad access to sensitive data, leading to unauthorized data exposure. Option C (incorrect) is insufficient. While encryption is crucial, granting all users access to the encryption key effectively bypasses any access control on the data itself, making the encryption ineffective for access governance. Option D (incorrect) describes a data discovery and classification service. While Amazon Macie is excellent for identifying sensitive data, it does not directly implement access governance. Moving data manually is not a scalable or automated governance strategy, and Macie's primary role is discovery, not access enforcement.",[0],null,null,m_18_2,null,2026-04-01 02:22:01.346438+00
19418b24-b4a9-43a8-bcb3-5bc6d57b8ad7,mock_18_all_1774924049788,A new serverless application needs to write data to an Amazon DynamoDB table and publish messages to an Amazon SNS topic. The security team mandates strict adherence to the principle of least privilege. Which is the MOST appropriate way to grant permissions to the AWS Lambda function executing the application code?,"[""Option A: Attach the `AdministratorAccess` managed policy to the Lambda function's execution role."",""Option B: Create an IAM role for the Lambda function with specific `dynamodb:PutItem` and `sns:Publish` permissions, and attach this role."",""Option C: Create an IAM user with programmatic access and attach the `PowerUserAccess` managed policy, then configure the Lambda function to use these credentials."",""Option D: Use the AWS account root user credentials within the Lambda function for simplicity during development.""]",18,13,mcq,"Option B (correct) directly adheres to the principle of least privilege. By creating an IAM role with only the necessary `dynamodb:PutItem` and `sns:Publish` permissions, the Lambda function is granted precisely the access it requires and no more. This minimizes the potential blast radius if the function is compromised. Option A (incorrect) violates the principle of least privilege by granting excessive permissions (`AdministratorAccess`), which is a significant security risk. Option C (incorrect) also violates the principle of least privilege by granting `PowerUserAccess`, which is too broad. Furthermore, using an IAM user's programmatic access keys within a Lambda function is an anti-pattern (ap-1.1-002) as it involves managing long-term credentials instead of leveraging temporary credentials provided by an IAM role. Option D (incorrect) is a severe anti-pattern (ap-1.1-001) as the root user has unrestricted access and should never be used for daily operations or application credentials, especially not in a Lambda function.",[1],null,null,m_18_3,null,2026-04-01 02:22:01.346438+00
798b5508-aad3-406d-8262-487362946333,mock_18_all_1774924049788,"A company is deploying a new web application on Amazon EC2 instances within a VPC. The security team is reviewing the architecture and needs to understand the division of responsibilities for securing the application. According to the AWS Shared Responsibility Model, which aspect is the customer's responsibility?","[""Option A: Maintaining the physical security of the AWS data centers where the EC2 instances reside."",""Option B: Patching and maintaining the underlying virtualization infrastructure for EC2."",""Option C: Configuring the security groups and Network ACLs for the EC2 instances and subnets."",""Option D: Ensuring the global infrastructure, including Availability Zones and Regions, is highly available.""]",18,14,mcq,"Option C (correct) falls under the customer's responsibility in the AWS Shared Responsibility Model (Security in the Cloud). Customers are responsible for configuring their security groups, Network ACLs, and other network controls within their VPCs, as well as managing operating system patches, application security, and data encryption. Option A (incorrect) is AWS's responsibility (Security OF the Cloud), as AWS manages the physical security of its data centers. Option B (incorrect) is AWS's responsibility (Security OF the Cloud), as AWS manages the underlying infrastructure for services like EC2. Option D (incorrect) is AWS's responsibility (Security OF the Cloud), as AWS is responsible for the global infrastructure's availability and resilience.",[2],null,null,m_18_3,null,2026-04-01 02:22:01.346438+00
c73a7e80-ced4-47c7-b091-b01adebca698,mock_18_all_1774924049788,"A company is deploying a multi-tier web application in an Amazon VPC. The Solutions Architect needs to implement network security with defense-in-depth for the application, ensuring both instance-level and subnet-level traffic filtering. Which combination of AWS services should be used to achieve this requirement?","[""Option A: Use Security Groups for instance-level traffic filtering and Network ACLs for subnet-level traffic filtering."",""Option B: Rely solely on Security Groups to filter traffic for both instances and subnets."",""Option C: Use AWS WAF for application-level protection and Security Groups for instance-level filtering."",""Option D: Implement AWS Shield Advanced for DDoS protection and Network ACLs for subnet-level filtering.""]",18,15,mcq,"Option A (correct) provides defense-in-depth by utilizing both Security Groups and Network ACLs. Security Groups act as stateful firewalls at the instance level, controlling inbound and outbound traffic for EC2 instances. Network ACLs (NACLs) act as stateless firewalls at the subnet level, providing an additional layer of filtering for all traffic entering or leaving a subnet. This combination offers comprehensive network security. Option B (incorrect) is an anti-pattern (ap-1.2-003) as relying solely on Security Groups does not provide subnet-level filtering, missing a layer of defense-in-depth. Security Groups operate at the instance level only. Option C (incorrect) uses AWS WAF for application-level protection, which is good, but it doesn't address the subnet-level network filtering requirement for defense-in-depth. Option D (incorrect) uses AWS Shield Advanced for DDoS protection, which is important but doesn't provide the granular instance-level traffic filtering that Security Groups offer. While NACLs provide subnet-level filtering, this option lacks the instance-level control.",[0],null,null,m_18_3,null,2026-04-01 02:22:01.346438+00
d075dca0-7418-4138-a3d1-9f78e78368e9,mock_18_all_1774924049788,A large organization uses AWS KMS for encrypting data across several services and applications in multiple AWS accounts. The security team wants to follow best practices to limit the potential impact of a key compromise and improve key management. Which strategy should the Solutions Architect recommend for KMS key usage?,"[""Option A: Use a single AWS KMS customer-managed key (CMK) for all services and applications across all accounts to simplify management."",""Option B: Create separate AWS KMS customer-managed keys for different services, applications, or data classifications."",""Option C: Rely entirely on AWS-managed keys (e.g., SSE-S3) for all encryption needs to minimize operational overhead."",""Option D: Migrate all encryption keys to AWS CloudHSM to centralize key management in a single hardware security module.""]",18,17,mcq,"Option B (correct) is the recommended best practice for AWS KMS key usage. By using separate customer-managed keys for different services, applications, or data classifications, the blast radius of a single key compromise is significantly reduced. This aligns with the principle of least privilege for keys. Option A (incorrect) is an anti-pattern (ap-1.3-003) as using a single KMS key for all services across accounts increases the blast radius significantly. If that single key is compromised, all data encrypted with it across all services and accounts could be at risk. Option C (incorrect) does not meet the requirement of limiting the impact of a key compromise, as AWS-managed keys are shared across many customers, and the customer has no control over their management or rotation. Option D (incorrect) suggests using AWS CloudHSM, which is a valid and highly secure option for specific compliance needs (FIPS 140-2 Level 3). However, it introduces significant operational overhead compared to KMS and is not necessary for all keys. It also doesn't inherently solve the 'single key' problem if all keys are still managed in one central CloudHSM instance without proper segregation.",[1],null,null,m_18_3,null,2026-04-01 02:22:01.346438+00
24296767-d9b6-4ad5-8289-44766d77c797,mock_18_all_1774924049788,"A company operates an Amazon RDS for PostgreSQL database that stores critical customer transaction data. The Solutions Architect needs to ensure that the database can be recovered to any point in time within the last 30 days, and that backups are fully automated with minimal operational overhead. Which RDS feature should be configured?","[""Option A: Manually create database snapshots daily and store them in Amazon S3."",""Option B: Enable automated backups and configure a 30-day backup retention period for the Amazon RDS instance."",""Option C: Implement a multi-AZ deployment for the RDS instance and rely on its high availability for data recovery."",""Option D: Use Amazon S3 lifecycle policies to manage RDS database backups.""]",18,18,mcq,"Option B (correct) is the most appropriate solution. Amazon RDS automated backups, when enabled with a specified retention period (e.g., 30 days), allow for point-in-time recovery to any second within that retention window. This feature is fully managed by AWS, providing automated backups and transaction logs with minimal operational overhead. Option A (incorrect) would require significant manual effort to create and manage snapshots daily, failing the 'automated with minimal operational overhead' requirement. Option C (incorrect) provides high availability and automatic failover in case of an Availability Zone outage, but it does not inherently provide point-in-time recovery for data corruption or accidental deletion. It's a disaster recovery strategy, not a backup and recovery mechanism for data integrity. Option D (incorrect) is not how RDS backups are managed. RDS automated backups and snapshots are managed directly within the RDS service and are stored in Amazon S3 transparently; customers do not directly interact with S3 lifecycle policies for RDS backups.",[1],null,null,m_18_3,null,2026-04-01 02:22:01.346438+00
