question_id,mock_test_id,question_text,options,topic_id,question_order,question_type,explanation,correct_answer,pairs,matches,module_id,time_spent_seconds,created_at
32a260bb-724d-4250-884b-336ccbc0249f,mock_5_all_1774920687442,"A web application experiences fluctuating traffic patterns. The operations team needs to ensure that the Amazon EC2 instances running the application automatically scale out or in to maintain a target CPU utilization of 60%, minimizing over-provisioning and under-provisioning. Which EC2 Auto Scaling policy type should be configured?","[""Target Tracking scaling policy based on average CPU utilization."",""Simple scaling policy with step adjustments for CPU utilization."",""Scheduled scaling policy to adjust capacity at specific times of the day."",""Manual scaling policy to adjust desired capacity as needed.""]",23,9,mcq,"Option A (correct) uses a Target Tracking scaling policy, which is designed to maintain a specific metric (like average CPU utilization) at a target value. It automatically adjusts the Auto Scaling group's capacity to keep the metric as close as possible to the target, effectively minimizing over-provisioning and under-provisioning for fluctuating workloads. Option B (incorrect) uses a Simple scaling policy with step adjustments, which requires manual threshold tuning and creates step-function behavior, making it less smooth and efficient than target tracking for maintaining a specific metric. Option C (incorrect) uses a Scheduled scaling policy, which is suitable for predictable traffic patterns but cannot react to real-time fluctuations in CPU utilization. Option D (incorrect) uses a Manual scaling policy, which requires human intervention and does not provide automatic scaling based on demand.",[0],null,null,m_23_1,null,2026-04-01 02:23:04.360278+00
6420df46-6a20-4781-b9ae-ea7a199c3483,mock_5_all_1774920687442,A company's security policy mandates that all IAM users must use Multi-Factor Authentication (MFA) and have strong passwords. The CloudOps team needs to implement these controls for new and existing users with the LEAST administrative effort.,"[""Create an AWS Organizations Service Control Policy (SCP) to enforce MFA and password complexity."",""Manually audit each IAM user's configuration and enforce MFA and password changes through support tickets."",""Configure the AWS IAM account password policy and recommend users enable MFA."",""Utilize AWS Config rules to detect non-compliant users and trigger AWS Lambda functions for remediation.""]",25,7,mcq,"Option C (correct) is the most direct and least administratively intensive way to implement these controls. AWS IAM allows you to set an account-wide password policy that enforces password complexity requirements for all IAM users. While MFA is user-enabled, recommending and enforcing it through IAM policies (e.g., denying access without MFA) is a standard practice. Option A (incorrect) cannot directly enforce password policies or MFA settings for IAM users within an account; SCPs operate at the account level to restrict AWS service actions, not internal IAM user settings. Option B (incorrect) is a manual and highly inefficient process. Option D (incorrect) involves detective controls (Config) and custom automation (Lambda), which adds operational overhead compared to directly configuring IAM's built-in features.",[2],null,null,m_25_1,null,2026-04-01 02:23:04.360278+00
5f732a24-3555-4d15-9f89-ceddb00de1e6,mock_5_all_1774920687442,A company operates a critical financial application using Amazon RDS for PostgreSQL. They need to implement a disaster recovery strategy that ensures an RPO of less than 5 minutes and an RTO of less than 15 minutes in the event of a regional outage. Which approach meets these requirements most effectively?,"[""Configure Amazon RDS Multi-AZ deployment with automated backups and enable cross-Region automated backups to a secondary AWS Region."",""Take daily manual Amazon RDS snapshots and copy them to a different AWS Region."",""Implement a custom script to export data periodically from Amazon RDS to Amazon S3 in the same Region."",""Set up an Amazon EC2 instance in a different Region to continuously replicate data from the primary RDS instance using logical replication.""]",23,1,mcq,"Option A (correct) configures Amazon RDS Multi-AZ deployment for high availability within a Region and uses automated backups for point-in-time recovery. Enabling cross-Region automated backups allows restoring to a different Region with minimal RPO and RTO, effectively meeting the stringent disaster recovery requirements. Option B (incorrect) relies on manual daily snapshots, which would violate the 5-minute RPO requirement due to potential data loss between snapshots. Option C (incorrect) involves exporting data to Amazon S3 in the same Region, which does not provide regional disaster recovery and would result in a high RPO. Option D (incorrect) suggests a custom logical replication on an Amazon EC2 instance, which significantly increases operational overhead and requires manual management, making it less effective and managed than native RDS features.",[0],null,null,m_23_3,null,2026-04-01 02:23:04.360278+00
4cfd2a00-b81a-4f18-bd82-fbe30a3fe1d9,mock_5_all_1774920687442,"An operations team manages backups for Amazon EC2 instances, Amazon RDS databases, and Amazon EBS volumes. They require a centralized, automated solution to define backup policies, manage retention, and generate compliance reports with the LEAST operational overhead. Which AWS service should they use?","[""Configure individual backup settings for each service (EC2, RDS, EBS) and use AWS CloudWatch Events for scheduling."",""Implement AWS Backup, create backup plans, and assign resources to these plans."",""Develop custom scripts to create snapshots of EC2 and EBS, and use RDS automated backups, storing metadata in Amazon DynamoDB."",""Use Amazon S3 to store all backup data, requiring custom scripts to transfer data from EC2, RDS, and EBS.""]",23,2,mcq,"Option B (correct) recommends implementing AWS Backup, which provides a centralized, managed service for configuring backup policies across multiple AWS services, including Amazon EC2, Amazon RDS, and Amazon EBS. It automates backup scheduling, retention management, and provides compliance reporting, significantly reducing operational overhead. Option A (incorrect) would require configuring individual settings for each service, increasing operational overhead and lacking centralized management. Option C (incorrect) involves developing custom scripts, which is a high-overhead approach requiring significant development and ongoing maintenance effort. Option D (incorrect) uses Amazon S3 as a storage target, but still necessitates custom scripts for data transfer from each service, which is not a centralized or automated solution provided by S3 itself.",[1],null,null,m_23_3,null,2026-04-01 02:23:04.360278+00
55c26038-24f6-42f6-9d49-fb86c234e3c5,mock_5_all_1774920687442,"A company stores critical documents in an Amazon S3 bucket and needs to protect against accidental deletions or overwrites. Additionally, they must automatically transition older versions of documents to a more cost-effective storage class after 30 days, retaining them for 7 years. Which S3 features should be configured?","[""Enable S3 Object Lock in Compliance mode and configure an S3 Lifecycle policy to move current versions to S3 Glacier after 30 days."",""Implement S3 Cross-Region Replication to a different bucket and set up a separate S3 Lifecycle policy on the destination bucket."",""Enable S3 Versioning on the bucket and configure an S3 Lifecycle policy to transition noncurrent versions to S3 Glacier after 30 days, with an expiration after 7 years."",""Use S3 Transfer Acceleration to upload objects and enable S3 Event Notifications to trigger an AWS Lambda function for archiving.""]",23,3,mcq,"Option C (correct) uses S3 Versioning to protect against accidental deletions and overwrites by keeping multiple versions of an object. An S3 Lifecycle policy can then be configured to automatically transition noncurrent versions to S3 Glacier after 30 days, and expire them after 7 years, meeting both data protection and cost-effective retention requirements. Option A (incorrect) uses S3 Object Lock, which prevents deletion but doesn't handle versioning for accidental overwrites or automatic tiering of noncurrent versions. Moving current versions to Glacier would also make them less accessible. Option B (incorrect) uses S3 Cross-Region Replication, which provides data durability across regions but does not inherently protect against accidental deletion/overwrite in the source bucket or manage lifecycle for noncurrent versions. Option D (incorrect) uses S3 Transfer Acceleration, which speeds up uploads but is unrelated to data protection or lifecycle management. AWS Lambda functions would add operational overhead for a task S3 Lifecycle policies handle natively.",[2],null,null,m_23_3,null,2026-04-01 02:23:04.360278+00
bf342bed-4ce1-4cfc-a741-a0ef288579d4,mock_5_all_1774920687442,"A development team uses Amazon EC2 instances with attached Amazon EBS volumes for their testing environment. They need a cost-effective strategy to back up these EBS volumes daily, ensure quick restoration in case of data corruption, and maintain a 30-day retention period. Which solution is MOST appropriate?","[""Create daily Amazon EBS snapshots and use Amazon Data Lifecycle Manager (DLM) to automate snapshot creation and deletion based on a 30-day retention policy."",""Implement a custom script on each EC2 instance to copy data from EBS volumes to an Amazon S3 bucket daily."",""Manually create EBS snapshots once a week and store them indefinitely."",""Configure AWS Backup to take daily backups of the EC2 instances, including their EBS volumes, and set a 30-day retention policy.""]",23,4,mcq,"Option D (correct) uses AWS Backup, which provides a centralized and automated service for managing backups of various AWS resources, including Amazon EC2 instances and their attached Amazon EBS volumes. It allows defining backup plans with daily schedules and 30-day retention policies, which is a cost-effective and operationally efficient solution for this scenario. Option A (incorrect) uses Amazon Data Lifecycle Manager (DLM) to automate EBS snapshot creation and deletion, which is a valid approach for EBS. However, AWS Backup offers a more comprehensive and integrated solution for managing backups across multiple services, including EC2 and EBS, making it generally preferred for a broader backup strategy. Option B (incorrect) involves custom scripts, which increase operational overhead and are prone to errors, making them less cost-effective and reliable than managed services. Option C (incorrect) suggests manual weekly snapshots, which do not meet the daily backup requirement, and indefinite storage is not cost-effective for a testing environment.",[3],null,null,m_23_3,null,2026-04-01 02:23:04.360278+00
4b153678-76ff-438d-b609-914fdff8bd5b,mock_5_all_1774920687442,A web application running on Amazon EC2 instances requires high availability and fault tolerance within a single AWS Region. The architecture must automatically scale capacity based on demand and distribute incoming traffic efficiently across healthy instances deployed in multiple Availability Zones. Which combination of services should be used?,"[""An Application Load Balancer (ALB) distributing traffic to an EC2 Auto Scaling group configured across multiple Availability Zones."",""An Amazon Route 53 DNS record pointing to individual EC2 instances in different Availability Zones."",""A Network Load Balancer (NLB) distributing traffic to a single EC2 instance in a primary Availability Zone, with a standby instance in another AZ."",""An EC2 Auto Scaling group configured in a single Availability Zone with a Classic Load Balancer (CLB) for traffic distribution.""]",23,5,mcq,"Option A (correct) uses an Application Load Balancer (ALB) to efficiently distribute traffic across multiple targets. An Amazon EC2 Auto Scaling group configured across multiple Availability Zones ensures high availability and fault tolerance, automatically replacing unhealthy instances and scaling capacity based on demand. This combination meets all specified requirements for a highly available, fault-tolerant, and scalable web application. Option B (incorrect) uses an Amazon Route 53 DNS record pointing directly to individual EC2 instances, which would not provide automatic health checks, traffic distribution, or automatic scaling, leading to single points of failure. Option C (incorrect) uses an NLB with a single EC2 instance and a standby, which is a manual failover approach, not automatic scaling or efficient traffic distribution across multiple active instances. Option D (incorrect) configures an EC2 Auto Scaling group in a single Availability Zone, which does not provide multi-AZ fault tolerance. A Classic Load Balancer (CLB) is also a legacy service, with ALB being the preferred choice for HTTP/HTTPS traffic.",[0],null,null,m_23_2,null,2026-04-01 02:23:04.360278+00
9885e0f4-e069-40f4-a819-7eceb2d26ccd,mock_5_all_1774920687442,A company hosts its public website on Amazon EC2 instances behind an Application Load Balancer. They need to implement a disaster recovery strategy that provides automatic failover to a standby environment in a different AWS Region if the primary Region becomes unavailable. Which Amazon Route 53 configuration should be used?,"[""Use an Amazon Route 53 Simple routing policy to point to both the primary and standby Application Load Balancers."",""Configure an Amazon Route 53 Failover routing policy with health checks associated with the primary Application Load Balancer and a secondary record pointing to the standby environment."",""Implement an Amazon Route 53 Latency routing policy to direct users to the closest Application Load Balancer."",""Configure an Amazon Route 53 Weighted routing policy to send 100% of traffic to the primary Application Load Balancer and 0% to the standby.""]",23,6,mcq,"Option B (correct) uses an Amazon Route 53 Failover routing policy, combined with health checks monitoring the primary Application Load Balancer. This configuration will automatically detect an outage in the primary Region and direct traffic to the secondary (standby) environment, providing automatic regional disaster recovery. Option A (incorrect) uses a Simple routing policy, which does not provide automatic failover based on health checks. It would return both endpoints, relying on the client to choose, which is not a robust DR strategy. Option C (incorrect) uses a Latency routing policy, which directs traffic based on network latency, not on the health or availability of the endpoint, and would not provide automatic failover in case of an outage. Option D (incorrect) uses a Weighted routing policy, which can distribute traffic but does not inherently provide automatic failover based on health. Setting 100% to primary and 0% to standby would keep traffic on the primary even if it fails, unless combined with health checks and a failover policy, which is not fully described here.",[1],null,null,m_23_2,null,2026-04-01 02:23:04.360278+00
0298da38-b606-4c82-9005-c3e1730af68f,mock_5_all_1774920687442,"A media company stores large video files in an Amazon S3 bucket in the `us-east-1` Region. They need a disaster recovery solution that guarantees data durability and availability, even if the entire `us-east-1` Region experiences a prolonged outage, with minimal manual intervention. Which S3 feature should be implemented?","[""Enable S3 Versioning on the `us-east-1` bucket and configure an S3 Lifecycle policy to archive objects to S3 Glacier."",""Periodically use the AWS CLI to manually copy objects from the `us-east-1` bucket to a bucket in another AWS Region."",""Configure S3 Cross-Region Replication (CRR) from the `us-east-1` bucket to a bucket in a different AWS Region."",""Set up an Amazon CloudFront distribution with the `us-east-1` S3 bucket as the origin.""]",23,7,mcq,"Option C (correct) uses S3 Cross-Region Replication (CRR), which automatically replicates objects to a destination bucket in a different AWS Region. This ensures data durability and availability across regions, providing a robust disaster recovery solution with minimal manual intervention. Option A (incorrect) uses S3 Versioning and lifecycle policies, which protect against accidental deletion/overwrites within a bucket and manage storage tiers, but neither provides cross-regional disaster recovery for a full region outage. Option B (incorrect) involves manually copying objects, which is not automated, does not provide continuous data durability, and increases operational overhead, failing the 'minimal manual intervention' requirement. Option D (incorrect) uses Amazon CloudFront, a content delivery network (CDN) that caches content at edge locations to improve performance, but it does not provide data replication or disaster recovery for the S3 origin itself in case of a regional outage.",[2],null,null,m_23_2,null,2026-04-01 02:23:04.360278+00
0aba4082-b018-47c0-9f13-1140f4df0ba7,mock_5_all_1774920687442,"A team of data scientists requires a shared file system for their Amazon EC2 instances, which are deployed across multiple Availability Zones within a single AWS Region. The file system must be highly available, automatically scale its capacity, and allow concurrent access from all EC2 instances. Which AWS service should they use?","[""An Amazon EBS Multi-Attach volume attached to all EC2 instances."",""An Amazon S3 bucket mounted as a file system using S3 File Gateway."",""A single Amazon EBS volume shared between EC2 instances using a network file sharing protocol."",""Amazon EFS (Elastic File System) mounted on all EC2 instances.""]",23,8,mcq,"Option D (correct) uses Amazon EFS (Elastic File System), which is a fully managed, scalable, highly available, and durable file system that can be accessed concurrently by Amazon EC2 instances across multiple Availability Zones within a Region. It automatically scales storage capacity up and down as needed, making it ideal for shared access by a team of data scientists. Option A (incorrect) uses Amazon EBS Multi-Attach, which allows attaching a single Provisioned IOPS SSD (io1 or io2) volume to multiple EC2 instances in the same Availability Zone. However, it's not designed for general-purpose shared file system access across multiple AZs and requires a cluster-aware file system. It's also limited to a single AZ. Option B (incorrect) uses S3 File Gateway to mount an S3 bucket as a file system, which adds complexity and operational overhead, and while S3 is highly available, the gateway itself introduces a component that needs management. Option C (incorrect) uses a single Amazon EBS volume, which cannot be directly shared by multiple EC2 instances without a clustered file system, and it is tied to a single Availability Zone, failing the multi-AZ requirement.",[3],null,null,m_23_2,null,2026-04-01 02:23:04.360278+00
c37fdee1-341d-43ee-92d4-09121624063d,mock_5_all_1774920687442,"A popular e-commerce website uses Amazon RDS for MySQL as its primary database. The database experiences high read traffic during peak sales events, causing performance bottlenecks. The operations team needs to improve read scalability without impacting write performance or significantly increasing operational complexity. Which RDS feature should be implemented?","[""Enable Amazon RDS Storage Auto Scaling for the primary database instance."",""Create Amazon RDS Read Replicas and distribute read traffic to them."",""Migrate the database to an Amazon EC2 instance and implement a custom replication solution."",""Increase the instance size of the primary Amazon RDS database.""]",23,10,mcq,"Option B (correct) uses Amazon RDS Read Replicas, which are specifically designed to offload read traffic from the primary database instance, thereby improving read scalability without affecting write performance. Amazon RDS manages the replication, keeping operational complexity low. Option A (incorrect) uses Amazon RDS Storage Auto Scaling, which automatically increases storage capacity but does not improve read performance or scalability of the database instance itself. Option C (incorrect) involves migrating to an Amazon EC2 instance and implementing custom replication, which significantly increases operational complexity and management overhead, going against the requirement for low operational complexity. Option D (incorrect) suggests increasing the instance size (vertical scaling), which might provide some relief but is often more expensive and less scalable for read-heavy workloads compared to horizontal scaling with Read Replicas. It also doesn't separate read/write workloads as effectively.",[1],null,null,m_23_1,null,2026-04-01 02:23:04.360278+00
6917d0a0-9cb7-48f3-8d39-f633473a6e07,mock_5_all_1774920687442,"A new gaming application uses Amazon DynamoDB to store player data. The application's traffic is highly unpredictable, with sudden spikes during game launches, followed by periods of low activity. The operations team needs a DynamoDB capacity mode that automatically adjusts to these fluctuating workloads with the LEAST management overhead. Which DynamoDB capacity mode is MOST suitable?","[""Provisioned capacity mode with DynamoDB Auto Scaling."",""Provisioned capacity mode with manual capacity adjustments."",""On-demand capacity mode."",""Provisioned capacity mode with a scheduled scaling policy.""]",23,11,mcq,"Option C (correct) uses DynamoDB On-demand capacity mode, which automatically adjusts read and write capacity to accommodate unpredictable workloads without requiring any manual intervention or capacity planning. It is the most suitable option for fluctuating traffic with the least management overhead. Option A (incorrect) uses Provisioned capacity mode with DynamoDB Auto Scaling, which can adjust capacity, but it still requires configuring target utilization and can sometimes react slower to very sudden, sharp spikes compared to On-demand. It also involves slightly more management overhead than On-demand. Option B (incorrect) uses Provisioned capacity mode with manual capacity adjustments, which would lead to significant operational overhead and potential throttling during spikes or over-provisioning during low activity. Option D (incorrect) uses a scheduled scaling policy, which is suitable for predictable traffic patterns, not for highly unpredictable spikes and troughs.",[2],null,null,m_23_1,null,2026-04-01 02:23:04.360278+00
b30c0454-c988-449b-ac55-4ea114cd56e2,mock_5_all_1774920687442,"An operations team manages an Amazon EC2 Auto Scaling group behind an Application Load Balancer (ALB). They observe that unhealthy instances are sometimes not replaced quickly enough, causing intermittent service degradation. They need to ensure only healthy instances receive traffic and unhealthy instances are terminated and replaced automatically. Which configuration is essential?","[""Implement Amazon CloudWatch alarms to monitor EC2 instance CPU utilization and trigger scaling policies."",""Set up a custom script on each EC2 instance to periodically report its health status to Amazon S3."",""Configure Amazon Route 53 health checks to monitor the ALB endpoint and trigger DNS failover."",""Configure Application Load Balancer health checks and ensure the Auto Scaling group uses the ALB's health checks.""]",23,12,mcq,"Option D (correct) configures Application Load Balancer health checks and ensures the Auto Scaling group uses the ALB's health checks. ALB health checks continuously monitor the health of registered instances. By configuring the Auto Scaling group to use these health checks, the Auto Scaling group will automatically terminate and replace instances that the ALB marks as unhealthy, ensuring only healthy instances receive traffic and maintaining application availability. Option A (incorrect) uses CloudWatch alarms for CPU utilization, which are used for scaling based on performance metrics, not for detecting instance health and replacing unhealthy ones. Option B (incorrect) involves a custom script to report health to Amazon S3, which is a manual, high-overhead approach that would not integrate directly with ALB or Auto Scaling for automatic replacement. Option C (incorrect) uses Amazon Route 53 health checks to monitor the ALB endpoint for DNS failover scenarios, typically for multi-region or multi-AZ failover, but they do not directly manage the health of individual instances within an Auto Scaling group or trigger their replacement.",[3],null,null,m_23_1,null,2026-04-01 02:23:04.360278+00
