id,text,options,explanation,created_at,quiz_id,modified_at,index,type,pairs,matches,correct_answer,module_id,difficulty,is_deprecated
q_33_m_33_3_40,A data warehouse administrator observes that query performance in Amazon Redshift is degrading over time due to deleted rows and updated rows leaving 'ghost' records. Which Redshift maintenance operation should be performed?,"[""REBOOT"",""RESIZE"",""VACUUM"",""ANALYZE""]","Option C (VACUUM) is a Redshift maintenance operation that reclaims space from deleted rows and resorts rows to restore the sort order, which improves query performance. Option A (REBOOT) restarts the cluster. Option B (RESIZE) changes the cluster's node type or number of nodes. Option D (ANALYZE) updates table statistics used by the query optimizer, which is also important but different from reclaiming space.",2026-03-27 02:44:08.642044,quiz_domain33_7,2026-03-27 02:44:08.642044,79,mcq,null,null,[2],m_33_3,medium,false
q_33_m_33_1_95,Order the steps to enable Amazon Redshift Spectrum to query data in Amazon S3.,"[""Create an external schema in Redshift"",""Create an IAM role with S3 read permissions"",""Create external tables in Redshift"",""Grant the IAM role to Redshift Spectrum""]","To enable Amazon Redshift Spectrum, first Option B (Create an IAM role with S3 read permissions) to allow access to S3 data. Then, Option D (Grant the IAM role to Redshift Spectrum) so it can assume the role. Next, Option A (Create an external schema in Redshift) to logically group external tables. Finally, Option C (Create external tables in Redshift) that point to the S3 data.",2026-03-27 02:45:01.482669,quiz_domain33_7,2026-03-27 02:45:01.482669,7,ordering,null,null,"[1,3,0,2]",m_33_1,easy,false
q_35_m_35_4_37,Which AWS service provides data lineage tracking and audit logging for compliance by recording API calls and events?,"[""AWS CloudTrail"",""AWS Config"",""Amazon Macie"",""AWS Audit Manager""]","Option A (AWS CloudTrail) is the correct service. CloudTrail records all API calls and related events in your AWS account, providing a comprehensive audit trail that can be used for data lineage tracking, security analysis, and compliance auditing. Option B (AWS Config) tracks resource configuration changes. Option C (Amazon Macie) discovers sensitive data. Option D (AWS Audit Manager) helps collect compliance evidence but relies on CloudTrail for API event logs.",2026-03-27 02:45:01.482669,quiz_domain35_7,2026-03-27 02:45:01.482669,97,mcq,null,null,[0],m_35_4,easy,false
q_35_m_35_5_26,A company needs to identify personally identifiable information (PII) within their Amazon S3 data lake to comply with data privacy regulations. Which AWS service can automate this discovery process?,"[""Amazon Macie"",""AWS Glue"",""AWS KMS"",""AWS CloudTrail""]","Option A (Amazon Macie) is the correct service. Amazon Macie is a data security and data privacy service that uses machine learning and pattern matching to discover and protect sensitive data, including PII, in Amazon S3. Option B (AWS Glue) is an ETL service. Option C (AWS KMS) is a key management service for encryption. Option D (AWS CloudTrail) is an auditing service for API calls, not for content inspection.",2026-03-27 02:45:01.482669,quiz_domain35_7,2026-03-27 02:45:01.482669,113,mcq,null,null,[0],m_35_5,easy,false
q_35_m_35_2_63,Arrange the steps to create an IAM group and add users.,"[""Navigate to the IAM console and select 'User groups'."",""Provide a group name and attach an IAM policy."",""Create the user group."",""Add existing IAM users to the newly created group.""]","To create an IAM group and add users, first navigate to the IAM console and select 'User groups' (Option A). Then, provide a group name and attach an appropriate IAM policy that defines the permissions for all users in this group (Option B). Next, create the user group (Option C). Finally, add existing IAM users to the newly created group, and they will inherit the permissions defined by the attached policy (Option D).",2026-03-27 02:45:20.023344,quiz_domain35_7,2026-03-27 02:45:20.023344,42,ordering,null,null,"[0,1,2,3]",m_35_2,easy,false
q_35_m_35_3_59,Arrange the steps to enable encryption at rest for an Amazon RDS instance using KMS.,"[""Select 'Enable encryption' during RDS instance creation or modification."",""Choose an AWS KMS customer master key (CMK)."",""Navigate to the Amazon RDS console."",""Launch or modify the RDS database instance.""]","To enable encryption at rest for an Amazon RDS instance using KMS, first navigate to the Amazon RDS console (Option C). Then, launch a new RDS database instance or modify an existing one (Option D). During this process, select 'Enable encryption' (Option A). Finally, choose an AWS KMS customer master key (CMK) to encrypt the instance's storage (Option B).",2026-03-27 02:45:20.023344,quiz_domain35_7,2026-03-27 02:45:20.023344,66,ordering,null,null,"[2,3,0,1]",m_35_3,easy,false
q_33_m_33_1_31,"A company needs to store petabytes of unstructured data, such as images and videos, for a data lake with the LEAST cost. Which AWS service is the most suitable?","[""Amazon DynamoDB"",""Amazon S3"",""Amazon Redshift"",""Amazon RDS""]","Option B (Amazon S3) is the most suitable service. Amazon S3 offers highly scalable, durable, and cost-effective object storage, making it the foundational service for building data lakes that store vast amounts of unstructured data like images and videos. Option A (Amazon DynamoDB) is a NoSQL database, not ideal for large unstructured files. Option C (Amazon Redshift) is a data warehouse for structured analytical data. Option D (Amazon RDS) is for relational databases.",2026-03-27 02:44:08.642044,quiz_domain33_7,2026-03-27 02:44:08.642044,6,mcq,null,null,[1],m_33_1,easy,false
q_33_m_33_2_32,"Which AWS service is designed to help organizations discover, access, share, and govern data across their entire enterprise, supporting data mesh and data portal use cases?","[""AWS Glue Data Catalog"",""AWS Lake Formation"",""Amazon DataZone"",""Amazon S3""]","Option C (Amazon DataZone) is the correct service. Amazon DataZone is a data management service that makes it easier for customers to catalog, discover, share, and govern data across organizational boundaries, supporting data mesh architectures and providing a self-service data portal. Option A (AWS Glue Data Catalog) is a metadata repository. Option B (AWS Lake Formation) focuses on data lake governance and access control. Option D (Amazon S3) is object storage.",2026-03-27 02:44:08.642044,quiz_domain33_7,2026-03-27 02:44:08.642044,94,mcq,null,null,[2],m_33_2,easy,false
q_33_m_33_1_76,"Which two open-source table formats can be used to add transactional capabilities and schema evolution to data lakes built on Amazon S3, enabling a lakehouse architecture? (Select TWO.)","[""Apache Parquet"",""Apache Iceberg"",""Apache ORC"",""Apache Hudi"",""CSV""]","Option B (Apache Iceberg) and Option D (Apache Hudi) are open-source table formats that bring transactional capabilities, schema evolution, and other data warehousing features to data lakes on Amazon S3, forming a lakehouse architecture. Option A (Apache Parquet) and Option C (Apache ORC) are columnar storage formats, not transactional table formats themselves. Option E (CSV) is a simple row-based text format without advanced data lake features.",2026-03-27 02:44:08.642044,quiz_domain33_7,2026-03-27 02:44:08.642044,14,multiple,null,null,"[1,3]",m_33_1,medium,false
q_33_m_33_4_53,Which AWS services are fundamental for defining and managing schemas in a data lake built on Amazon S3? (Select TWO.),"[""Amazon RDS"",""AWS Glue Data Catalog"",""AWS Lake Formation"",""Amazon DynamoDB"",""Amazon Redshift""]","Option B (AWS Glue Data Catalog) acts as a central metadata repository for all data assets, including those in Amazon S3, storing schema definitions. Option C (AWS Lake Formation) builds upon the Glue Data Catalog to provide a comprehensive solution for building, securing, and managing data lakes, including schema management and governance. Option A (Amazon RDS) is a relational database. Option D (Amazon DynamoDB) is a NoSQL database. Option E (Amazon Redshift) is a data warehouse.",2026-03-27 02:44:08.642044,quiz_domain33_7,2026-03-27 02:44:08.642044,27,multiple,null,null,"[1,2]",m_33_4,easy,false
q_33_m_33_4_85,Order the key considerations when designing a data model for Amazon DynamoDB.,"[""Define the primary key (partition key and sort key)"",""Identify the most frequent access patterns"",""Plan for item collections and secondary indexes"",""Choose attribute names and data types""]","Designing a data model for Amazon DynamoDB starts with Option B (Identify the most frequent access patterns) as this dictates the primary key design. Next, Option A (Define the primary key) to support these access patterns. Then, Option C (Plan for item collections and secondary indexes) for additional query flexibility. Finally, Option D (Choose attribute names and data types) for the actual data storage.",2026-03-27 02:45:01.482669,quiz_domain33_7,2026-03-27 02:45:01.482669,38,ordering,null,null,"[1,0,2,3]",m_33_4,easy,false
q_33_m_33_3_71,Order the steps to enable Time To Live (TTL) on an Amazon DynamoDB table.,"[""Select an attribute for TTL"",""Ensure the attribute contains a Unix epoch timestamp"",""Choose the DynamoDB table"",""Enable TTL for the table""]","Enabling TTL on a DynamoDB table starts by Option C (Choose the DynamoDB table) you want to configure. Then, Option A (Select an attribute for TTL) that will store the expiration timestamp. Next, Option B (Ensure the attribute contains a Unix epoch timestamp) indicating when the item should expire. Finally, Option D (Enable TTL for the table) in the DynamoDB console or API.",2026-03-27 02:45:01.482669,quiz_domain33_7,2026-03-27 02:45:01.482669,65,ordering,null,null,"[2,0,1,3]",m_33_3,easy,false
q_34_m_34_2_101,Arrange the steps to create a new dashboard in Amazon QuickSight from an existing dataset.,"[""Publish the analysis as a dashboard."",""Open the Amazon QuickSight console and navigate to 'Analyses'."",""Create an analysis and add visualizations from the dataset."",""Select an existing dataset to use for the analysis.""]","To create a dashboard in Amazon QuickSight, you first open the QuickSight console and navigate to 'Analyses' (Option B). From there, you select an existing dataset to base your analysis on (Option D). Next, you create an analysis, adding various visualizations to represent your data (Option C). Once the analysis is complete, you publish it as a dashboard (Option A) for sharing.",2026-03-27 02:45:20.023344,quiz_domain34_7,2026-03-27 02:45:20.023344,1,ordering,null,null,"[1,3,2,0]",m_34_2,easy,false
q_35_m_35_4_57,Arrange the steps to set up S3 bucket access logging.,"[""Navigate to the Amazon S3 console and select the source bucket."",""Specify a target S3 bucket for storing the access logs."",""Enable 'Server access logging' under the 'Properties' tab."",""Save changes to activate logging.""]","To set up S3 bucket access logging, first navigate to the Amazon S3 console and select the source bucket for which you want to enable logging (Option A). Then, enable 'Server access logging' under the 'Properties' tab of the source bucket (Option C). Next, specify a target S3 bucket where the access logs will be delivered and stored (Option B). Finally, save the changes to activate logging for the source bucket (Option D).",2026-03-27 02:45:20.023344,quiz_domain35_7,2026-03-27 02:45:20.023344,96,ordering,null,null,"[0,2,1,3]",m_35_4,easy,false
q_34_m_34_2_47,"Which AWS service is specifically designed for creating interactive business intelligence (BI) dashboards and visualizations from various data sources, including Amazon S3 and Amazon Redshift?","[""Amazon Athena"",""Amazon EMR Studio"",""Amazon QuickSight"",""AWS Glue Data Quality""]","Option C (Amazon QuickSight) is the correct service. Amazon QuickSight is a scalable, serverless, cloud-powered business intelligence service that makes it easy to create and publish interactive dashboards and visualizations. Option A (Amazon Athena) is for ad-hoc SQL querying. Option B (Amazon EMR Studio) is for interactive data exploration using notebooks. Option D (AWS Glue Data Quality) is for defining and monitoring data quality, not for BI visualization.",2026-03-27 02:44:08.642044,quiz_domain34_7,2026-03-27 02:44:08.642044,22,mcq,null,null,[2],m_34_2,medium,false
q_33_m_33_2_48,"Which AWS services are primarily used to build a centralized metadata repository for a data lake, enabling data discovery? (Select TWO.)","[""Amazon Redshift"",""AWS Glue Data Catalog"",""AWS Lake Formation"",""Amazon DynamoDB"",""Amazon RDS""]","Option B (AWS Glue Data Catalog) is a centralized metadata repository that stores schema and table definitions for data in S3 and other data stores, making it discoverable. Option C (AWS Lake Formation) builds upon the Glue Data Catalog to provide comprehensive data lake governance, including a unified metadata store and simplified data discovery. Option A (Amazon Redshift) is a data warehouse. Option D (Amazon DynamoDB) is a NoSQL database. Option E (Amazon RDS) is a relational database.",2026-03-27 02:44:08.642044,quiz_domain33_7,2026-03-27 02:44:08.642044,73,multiple,null,null,"[1,2]",m_33_2,easy,false
q_35_m_35_1_35,Which IAM authentication mechanism is recommended for AWS services to interact with other AWS services securely?,"[""IAM roles"",""IAM users with access keys"",""IAM groups"",""Multi-Factor Authentication (MFA)""]","Option A (IAM roles) is the recommended authentication mechanism. IAM roles provide temporary credentials for AWS services to assume, allowing them to securely interact with other AWS services without the need for long-term access keys. Option B (IAM users with access keys) are typically for programmatic access by human users or applications, but roles are preferred for service-to-service interaction. Option C (IAM groups) are collections of users. Option D (Multi-Factor Authentication (MFA)) is for human user authentication.",2026-03-27 02:45:01.482669,quiz_domain35_7,2026-03-27 02:45:01.482669,38,mcq,null,null,[0],m_35_1,easy,false
q_35_m_35_3_56,Order the steps to enable server-side encryption with SSE-S3 for an S3 bucket.,"[""Navigate to the Amazon S3 console and select the desired bucket."",""Select 'Server-side encryption' under the 'Properties' tab."",""Choose 'Amazon S3 key (SSE-S3)' as the encryption type."",""Save changes to apply the encryption configuration.""]","To enable server-side encryption with SSE-S3 for an S3 bucket, first navigate to the Amazon S3 console and select the desired bucket (Option A). Then, select 'Server-side encryption' under the 'Properties' tab of the bucket (Option B). Next, choose 'Amazon S3 key (SSE-S3)' as the encryption type (Option C). Finally, save the changes to apply the encryption configuration to the bucket (Option D).",2026-03-27 02:45:20.023344,quiz_domain35_7,2026-03-27 02:45:20.023344,63,ordering,null,null,"[0,1,2,3]",m_35_3,easy,false
q_35_m_35_4_58,Order the steps to configure CloudTrail to deliver logs to an S3 bucket.,"[""Navigate to the AWS CloudTrail console."",""Create a new trail or edit an existing one."",""Specify an existing Amazon S3 bucket or create a new one for log storage."",""Ensure the S3 bucket policy allows CloudTrail to write logs.""]","To configure CloudTrail to deliver logs to an S3 bucket, first navigate to the AWS CloudTrail console (Option A). Then, create a new trail or edit an existing one (Option B). Next, specify an existing Amazon S3 bucket or create a new one that will serve as the destination for log storage (Option C). Finally, ensure that the S3 bucket policy for the target bucket allows CloudTrail to write logs to it (Option D).",2026-03-27 02:45:20.023344,quiz_domain35_7,2026-03-27 02:45:20.023344,97,ordering,null,null,"[0,1,2,3]",m_35_4,easy,false
q_35_m_35_4_59,Arrange the steps to create a trail in AWS CloudTrail.,"[""Navigate to the CloudTrail console."",""Provide a trail name and choose whether to apply it to all regions."",""Specify an S3 bucket to store log files."",""Create the trail.""]","To create a trail in AWS CloudTrail, first navigate to the CloudTrail console (Option A). Then, provide a unique trail name and choose whether to apply this trail to all AWS Regions or a single Region (Option B). Next, specify an Amazon S3 bucket where CloudTrail will store the log files (Option C). Finally, create the trail to begin logging API activity (Option D).",2026-03-27 02:45:20.023344,quiz_domain35_7,2026-03-27 02:45:20.023344,98,ordering,null,null,"[0,1,2,3]",m_35_4,easy,false
q_32_m_32_1_33,"A data engineering team needs to build a scalable and resilient data pipeline for ingesting and processing clickstream data from a high-traffic website. The data is generated continuously, and the volume can fluctuate significantly throughout the day. The team requires a fully managed service that can ingest millions of records per second, buffer the data, and then deliver it to an Amazon S3 data lake for long-term storage and to an Amazon Redshift cluster for analytical querying. The solution must minimize operational overhead.","[""Use Amazon Kinesis Data Streams for ingestion, then use AWS Lambda functions to write to Amazon S3 and Amazon Redshift."",""Implement Amazon Kinesis Data Firehose to ingest the data and configure it to deliver to both Amazon S3 and Amazon Redshift."",""Deploy an Amazon MSK cluster for ingestion, then use custom Apache Spark Streaming jobs on Amazon EMR to write to Amazon S3 and Amazon Redshift."",""Configure AWS DMS to continuously replicate clickstream data from the website's operational database to Amazon S3 and Amazon Redshift.""]","Option B (correct) is the most appropriate and operationally efficient solution. Amazon Kinesis Data Firehose is a fully managed service designed for ingesting and delivering streaming data to various destinations, including Amazon S3 and Amazon Redshift. It automatically scales to handle fluctuating data volumes, buffers data, and can perform basic transformations before delivery, all with minimal operational overhead. This directly addresses the requirements for high-volume, continuous ingestion to multiple targets. Option A (incorrect) While Amazon Kinesis Data Streams can ingest data, using AWS Lambda functions to write to both S3 and Redshift introduces significant operational complexity for managing Lambda concurrency, error handling, and ensuring efficient batching for different targets, especially at high throughputs. It also goes against the 'minimize operational overhead' constraint. Option C (incorrect) Deploying and managing an Amazon MSK cluster and custom Apache Spark Streaming jobs on Amazon EMR introduces significant operational overhead for cluster management, scaling, and application development, which is not ideal when a fully managed service like Kinesis Data Firehose can achieve the same goal with less effort. Option D (incorrect) AWS DMS (Database Migration Service) is primarily for database migration and Change Data Capture (CDC) from databases, not for direct ingestion of clickstream data from a website. It's not designed for this type of event-based, high-volume streaming ingestion.",2026-03-27 02:44:08.642044,quiz_domain32_7,2026-03-27 02:44:08.642044,59,mcq,null,null,[1],m_32_1,hard,false
q_32_m_32_4_26,What is the primary purpose of AWS CloudFormation?,"[""To provision and manage AWS resources as code."",""To store and retrieve objects in the cloud efficiently."",""To run serverless compute functions for event-driven tasks."",""To manage relational databases, including backups and scaling, for various applications.""]","Option A (correct) states that AWS CloudFormation is used to provision and manage AWS resources using infrastructure as code, which is its core purpose. Option B describes Amazon S3. Option C describes AWS Lambda. Option D describes Amazon RDS.",2026-03-27 02:44:08.642044,quiz_domain32_7,2026-03-27 02:44:08.642044,1,mcq,null,null,[0],m_32_4,easy,false
q_32_m_32_4_27,Which AWS service provides a serverless compute environment for running code without provisioning or managing servers?,"[""Amazon EC2, for virtual servers in the cloud."",""Amazon RDS, for managed relational databases."",""Amazon EMR, for big data processing clusters."",""AWS Lambda, for running code in response to events.""]",Option D (correct) identifies AWS Lambda as the serverless compute service that runs code without requiring server provisioning or management. Option A is for virtual machines. Option B is for managed relational databases. Option C is for big data processing clusters.,2026-03-27 02:44:08.642044,quiz_domain32_7,2026-03-27 02:44:08.642044,2,mcq,null,null,[3],m_32_4,easy,false
q_32_m_32_4_28,What is a key benefit of using Infrastructure as Code (IaC) with services like AWS CloudFormation or AWS CDK?,"[""Ensures consistent and repeatable environment deployments across different stages."",""Reduces data storage costs for infrequently accessed data."",""Enables manual resource provisioning for fine-grained control."",""Improves real-time data analytics performance for streaming data.""]","Option A (correct) highlights a core benefit of IaC: ensuring consistent and repeatable deployments, which reduces human error and speeds up environment setup. Option B relates to storage services like Amazon S3 Glacier. Option C contradicts the automation aspect of IaC. Option D relates to real-time analytics services like Amazon Kinesis Data Analytics.",2026-03-27 02:44:08.642044,quiz_domain32_7,2026-03-27 02:44:08.642044,3,mcq,null,null,[0],m_32_4,easy,false
q_32_m_32_4_32,"A data engineering team needs to implement a robust version control strategy for their AWS CloudFormation templates and AWS Glue ETL job scripts. They require a solution that supports branching, merging, pull requests, and integrates seamlessly with AWS CI/CD services. The solution must also provide high availability and data durability for their code repositories.","[""Store all CloudFormation templates and Glue job scripts in Amazon S3 buckets, using S3 versioning for change tracking."",""Utilize AWS CodeCommit as a fully managed source control service that supports Git repositories."",""Maintain code on local developer machines and manually upload changes to AWS services as needed."",""Use Amazon DynamoDB to store script versions, leveraging its versioning capabilities for rollback.""]","Option B (correct) is the ideal solution. AWS CodeCommit is a fully managed source control service that hosts secure, highly scalable, private Git repositories. It natively supports standard Git features like branching, merging, pull requests, and integrates seamlessly with other AWS CI/CD services (CodePipeline, CodeBuild). This provides robust version control, collaboration, and high availability for code assets. Option A (incorrect) While Amazon S3 with versioning can store files, it is not a purpose-built source control system. It lacks core Git functionalities like branching, merging, pull requests, and collaborative development features, making it unsuitable for managing code repositories effectively. Option C (incorrect) Maintaining code on local machines and manual uploads is an anti-pattern for professional development. It lacks version control, collaboration features, auditability, and is prone to errors, making it unsuitable for a robust CI/CD strategy. Option D (incorrect) Amazon DynamoDB is a NoSQL database service, not a source control system. While it can store data and has some versioning concepts for items, it is not designed for managing code repositories, Git operations, or CI/CD integration.",2026-03-27 02:44:08.642044,quiz_domain32_7,2026-03-27 02:44:08.642044,7,mcq,null,null,[1],m_32_4,hard,false
q_32_m_32_4_33,"A data engineering team needs to implement a robust CI/CD pipeline for their AWS Glue ETL jobs and associated infrastructure (e.g., S3 buckets, IAM roles). The solution must ensure that infrastructure changes are managed as code, deployments are automated and repeatable, and rollbacks are possible. The team wants to use a declarative approach for infrastructure.","[""Manually create and update AWS Glue jobs and infrastructure resources using the AWS Management Console for each environment."",""Use AWS CloudFormation to define infrastructure as code (IaC) and integrate with AWS CodePipeline for automated deployments of both infrastructure and Glue jobs."",""Develop custom Python scripts that use the AWS SDK to provision and update resources, triggered by a cron job."",""Store CloudFormation templates in Amazon S3 and manually execute `aws cloudformation deploy` commands from a local machine.""]","Option B (correct) is the most appropriate solution. AWS CloudFormation allows defining infrastructure as code (IaC) using declarative templates, ensuring automated, repeatable, and version-controlled deployments of resources like S3 buckets, IAM roles, and even AWS Glue jobs. Integrating with AWS CodePipeline provides a complete CI/CD workflow for automated build, test, and deployment stages, including rollback capabilities, for both application code and infrastructure. Option A (incorrect) Manually managing resources through the AWS Management Console is error-prone, lacks version control, auditability, and repeatability, making it unsuitable for a robust CI/CD pipeline and IaC principles. Option C (incorrect) Developing custom Python scripts for provisioning resources is an imperative approach that requires significant development and maintenance effort. It lacks the declarative benefits, built-in rollback, and state management of CloudFormation. Option D (incorrect) While storing templates in Amazon S3 is a good practice, manually executing `aws cloudformation deploy` commands still involves manual steps and lacks the full automation and orchestration provided by AWS CodePipeline for a complete CI/CD process.",2026-03-27 02:44:08.642044,quiz_domain32_7,2026-03-27 02:44:08.642044,8,mcq,null,null,[1],m_32_4,hard,false
