id,text,options,explanation,created_at,quiz_id,modified_at,index,type,pairs,matches,correct_answer,module_id,difficulty,is_deprecated
q_26_m_26_1_28,What is the primary purpose of a NAT Gateway in a private subnet?,"[""To allow inbound traffic from the internet to instances in the private subnet."",""To distribute incoming application traffic across multiple targets."",""To enable instances in a private subnet to connect to the internet or other AWS services."",""To provide a dedicated network connection between an on-premises data center and AWS, offering consistent network performance and reduced bandwidth costs.""]",A NAT Gateway allows instances in a private subnet to initiate outbound connections to the internet or other AWS services while preventing inbound unsolicited connections.,2025-12-17 03:47:45.426243,quiz_domain26_5,2025-12-17 03:47:45.426243,28,mcq,null,null,[2],m_26_1,medium,false
q_26_m_26_2_28,"A global application needs to direct user traffic to the nearest healthy endpoint with consistent performance, bypassing internet congestion. Which AWS service is designed for this?","[""AWS Global Accelerator"",""Amazon CloudFront"",""Amazon Route 53 with latency-based routing"",""AWS Elastic Load Balancer (ELB) in multiple regions, which helps distribute traffic but does not optimize routing over the AWS global network backbone for non-HTTP/S traffic.""]","AWS Global Accelerator uses the AWS global network to route traffic to the nearest healthy endpoint, improving performance and availability by avoiding internet congestion.",2025-12-17 03:47:45.426243,quiz_domain26_5,2025-12-17 03:47:45.426243,28,mcq,null,null,[0],m_26_2,medium,false
q_26_m_26_3_28,"An EC2 instance in a public subnet can access the internet, but another instance in the same subnet cannot. Both have identical security groups. What should be investigated next?","[""The instance's CPU utilization."",""The Network Access Control Lists (NACLs) associated with the subnet."",""The Elastic Load Balancer (ELB) configuration for the application."",""Amazon CloudWatch alarms configured for the Auto Scaling group, which would indicate scaling events but not individual instance network connectivity issues.""]","NACLs operate at the subnet level and are stateless, meaning they apply to all instances within a subnet. Even with identical security groups, different NACL rules could impact individual instances.",2025-12-17 03:47:45.426243,quiz_domain26_5,2025-12-17 03:47:45.426243,28,mcq,null,null,[1],m_26_3,medium,false
q_26_m_26_1_29,"To securely access AWS services like S3 or DynamoDB from within a VPC without traversing the internet, and potentially reduce data transfer costs, what should be configured?","[""A NAT Gateway in a public subnet."",""An Internet Gateway attached to the VPC."",""VPC Endpoints."",""AWS Direct Connect to create a private network connection, which is primarily for connecting on-premises networks to AWS VPCs and is a more expensive solution for internal AWS service access.""]","VPC Endpoints allow you to establish a private connection between your VPC and supported AWS services, eliminating the need to use an Internet Gateway, NAT device, or VPN connection.",2025-12-17 03:47:45.426243,quiz_domain26_5,2025-12-17 03:47:45.426243,29,mcq,null,null,[2],m_26_1,medium,false
q_26_m_26_2_29,"Which Route 53 routing policy distributes traffic to multiple resources based on a defined health check, directing traffic only to healthy endpoints?","[""Simple routing policy, which only allows you to configure a single resource for a domain or subdomain, without considering health checks or advanced routing logic for high availability."",""Latency routing policy, designed to route users to the AWS region that provides the lowest latency."",""Geoproximity routing policy, routing traffic based on geographic location."",""Failover routing policy.""]",Failover routing policy allows you to configure active-passive or active-active failover. Route 53 monitors the health of your primary resources and routes traffic to secondary resources if the primary become unhealthy.,2025-12-17 03:47:45.426243,quiz_domain26_5,2025-12-17 03:47:45.426243,29,mcq,null,null,[3],m_26_2,medium,false
q_26_m_26_3_29,"After a new VPN connection to AWS is established, on-premises servers cannot reach resources in the VPC. What is the first troubleshooting step you should perform?","[""Verify the routing tables in both the VPC and on-premises router."",""Reboot all EC2 instances in the VPC."",""Modify the CloudFront distribution settings to ensure proper content delivery from the origin."",""Review AWS WAF Web ACLs to check for any blocked IP addresses, which typically apply to application-layer traffic at the perimeter and are not usually the initial point of failure for VPN connectivity.""]",Incorrect routing tables on either side of a VPN connection are a common cause of connectivity issues between on-premises and VPC resources.,2025-12-17 03:47:45.426243,quiz_domain26_5,2025-12-17 03:47:45.426243,29,mcq,null,null,[0],m_26_3,medium,false
q_26_m_26_1_30,"To centrally inspect and filter network traffic at the VPC perimeter for both inbound and outbound connections, what AWS service should be implemented?","[""AWS Shield Advanced for DDoS protection."",""AWS Network Firewall."",""Security Groups on individual instances."",""Network Access Control Lists (NACLs) configured on subnets, which provide stateless filtering for traffic but lack advanced threat protection capabilities.""]","AWS Network Firewall is a managed service that makes it easy to deploy essential network protections for all your Amazon VPCs, with flexible rule-based traffic filtering.",2025-12-17 03:47:45.426243,quiz_domain26_5,2025-12-17 03:47:45.426243,30,mcq,null,null,[1],m_26_1,medium,false
q_26_m_26_3_30,An application behind an Application Load Balancer is experiencing HTTP 5xx errors. Where would you look to find detailed information about client requests and backend responses for these errors?,"[""VPC Flow Logs"",""CloudTrail logs"",""ELB Access Logs"",""AWS Config rules history, which tracks resource configuration changes but does not contain runtime request/response details for application errors.""]","ELB Access Logs capture detailed information about requests sent to your load balancer, including client IP addresses, latencies, request paths, and server responses, which is crucial for troubleshooting HTTP 5xx errors.",2025-12-17 03:47:45.426243,quiz_domain26_5,2025-12-17 03:47:45.426243,30,mcq,null,null,[2],m_26_3,medium,false
q_26_m_26_2_30,You need to audit all DNS queries made to your Route 53 private hosted zones for security and compliance. What feature should be enabled?,"[""Route 53 Resolver query logging."",""CloudWatch Logs for DNS metrics."",""VPC Flow Logs for DNS traffic."",""AWS CloudTrail to capture API calls related to Route 53, providing a record of actions taken on DNS resources but not the actual DNS query traffic itself originating from within the VPC.""]","Route 53 Resolver query logging allows you to log all DNS queries that Resolver receives from resources within your VPCs, and all DNS queries that Resolver forwards to other DNS servers.",2025-12-17 03:47:45.426243,quiz_domain26_5,2025-12-17 03:47:45.426243,30,mcq,null,null,[0],m_26_2,medium,false
q_26_m_26_2_31,A user reports stale content from a CloudFront distribution. What is the most direct action to ensure they receive the latest content?,"[""Invalidate the cached objects in CloudFront."",""Update the S3 bucket policy to allow public read access for all objects, which will force a content refresh across all edge locations globally."",""Modify the origin path in the CloudFront distribution settings to point to a new S3 bucket with the updated files."",""Restart the EC2 instance hosting the web server to clear its local cache and then wait for CloudFront to pull new content.""]",Invalidating cached objects in CloudFront forces the distribution to fetch the latest content from the origin the next time a request for those objects is made.,2025-12-17 03:47:45.426243,quiz_domain26_5,2025-12-17 03:47:45.426243,31,mcq,null,null,[0],m_26_2,medium,false
q_26_m_26_1_31,Which AWS networking component operates at the instance level and acts as a stateful firewall for inbound and outbound traffic?,"[""Network Access Control List (NACL)."",""Security Group."",""VPC Flow Log, which records all network flow information for monitoring purposes."",""Route Table.""]",Security Groups are stateful firewalls that operate at the instance level. NACLs are stateless and operate at the subnet level.,2025-12-17 03:47:45.426243,quiz_domain26_5,2025-12-17 03:47:45.426243,31,mcq,null,null,[1],m_26_1,medium,false
q_26_m_26_3_31,You're investigating a denied connection to an EC2 instance within a VPC. What log should you primarily examine to see accepted and rejected IP traffic flows?,"[""CloudTrail logs."",""ELB access logs."",""VPC Flow Logs."",""AWS Config logs, which track resource configuration changes over time across your account.""]","VPC Flow Logs capture information about IP traffic going to and from network interfaces in your VPC, including acceptance or rejection status.",2025-12-17 03:47:45.426243,quiz_domain26_5,2025-12-17 03:47:45.426243,31,mcq,null,null,[2],m_26_3,medium,false
q_26_m_26_2_32,Your security team needs to monitor all DNS queries originating from your VPC to identify potential malware or unauthorized domain lookups. Which Route 53 feature should you configure?,"[""Route 53 Health Checks."",""Route 53 Private Hosted Zones."",""Route 53 traffic policies to redirect suspicious queries."",""Route 53 Resolver Query Logging.""]",Route 53 Resolver Query Logging allows you to log all DNS queries that originate from resources within your VPCs and are resolved by Route 53 Resolver.,2025-12-17 03:47:45.426243,quiz_domain26_5,2025-12-17 03:47:45.426243,32,mcq,null,null,[3],m_26_2,medium,false
q_26_m_26_1_32,What AWS service allows you to privately connect your VPC to services hosted by other AWS accounts or AWS Marketplace partners without using public internet or complex firewall rules?,"[""AWS PrivateLink."",""AWS VPN, which establishes an encrypted connection over the public internet between your VPC and on-premises network."",""AWS Direct Connect."",""VPC Peering.""]","AWS PrivateLink provides private connectivity between VPCs and services, eliminating the need for an internet gateway, NAT device, VPN connection, or AWS Direct Connect connection.",2025-12-17 03:47:45.426243,quiz_domain26_5,2025-12-17 03:47:45.426243,32,mcq,null,null,[0],m_26_1,medium,false
q_26_m_26_3_32,A VPN connection between your on-premises data center and an AWS VPC is experiencing intermittent connectivity issues. Which CloudWatch metric is most relevant for initial investigation?,"[""CloudFront latency metrics."",""VPN Tunnel State."",""EBS volume utilization."",""S3 request counts for troubleshooting object storage access.""]","Monitoring the VPN Tunnel State metric in CloudWatch directly indicates the operational status of the VPN tunnels, which is crucial for troubleshooting connectivity issues.",2025-12-17 03:47:45.426243,quiz_domain26_5,2025-12-17 03:47:45.426243,32,mcq,null,null,[1],m_26_3,medium,false
q_26_m_26_2_33,You need to improve the performance and availability of your application for global users by directing traffic to optimal AWS edge locations and then over the AWS global network to your regional endpoints. Which service is best suited for this?,"[""Amazon CloudFront."",""AWS Shield Advanced."",""AWS Global Accelerator."",""Amazon Route 53 with latency-based routing, which primarily relies on DNS resolution to steer traffic.""]","AWS Global Accelerator uses the AWS global network to route user traffic to the optimal application endpoint, improving performance and availability for global users.",2025-12-17 03:47:45.426243,quiz_domain26_5,2025-12-17 03:47:45.426243,33,mcq,null,null,[2],m_26_2,medium,false
q_26_m_26_1_33,An EC2 instance in a private subnet needs to access the internet for updates but should not be directly reachable from the internet. What AWS component enables this?,"[""NAT Gateway."",""Internet Gateway directly attached to the private subnet to provide outbound internet access."",""Virtual Private Gateway."",""VPC Endpoint.""]","A NAT Gateway allows instances in a private subnet to connect to the internet or other AWS services, but prevents the internet from initiating connections to those instances.",2025-12-17 03:47:45.426243,quiz_domain26_5,2025-12-17 03:47:45.426243,33,mcq,null,null,[0],m_26_1,medium,false
q_26_m_26_3_33,"Users are seeing outdated images served by a CloudFront distribution, even after the origin S3 bucket has been updated. The `Cache-Control` header on the S3 objects is correctly set for a short duration. What is a likely cause and remediation?","[""The EC2 instance serving the content from S3 is not configured correctly; restart the instance to clear its cache."",""The DNS records in Route 53 are pointing to an incorrect CNAME for the CloudFront distribution; update the alias record."",""The Security Group associated with the CloudFront distribution is blocking access to the updated images from the S3 bucket."",""The CloudFront distribution might be configured to ignore origin cache headers; adjust cache behavior settings or invalidate.""]","CloudFront can be configured to override or ignore origin cache headers. If this is the case, or if the content is simply cached for too long, invalidating the cached objects or adjusting cache behavior settings will resolve the issue.",2025-12-17 03:47:45.426243,quiz_domain26_5,2025-12-17 03:47:45.426243,33,mcq,null,null,[3],m_26_3,medium,false
q_26_m_26_2_34,"Your application serves users in different geographical regions, and you want to direct users to specific endpoints based on their geographic location for compliance reasons. Which Route 53 routing policy should you use?","[""Latency-based routing."",""Geolocation routing."",""Weighted routing, which distributes traffic based on a defined ratio for A/B testing or blue/green deployments."",""Failover routing.""]","Geolocation routing lets you choose the resources that serve your traffic based on the geographic location of your users, which is essential for compliance and localized content.",2025-12-17 03:47:45.426243,quiz_domain26_5,2025-12-17 03:47:45.426243,34,mcq,null,null,[1],m_26_2,medium,false
q_26_m_26_1_34,"You need to implement granular, stateful network traffic filtering at the VPC level, including Intrusion Prevention System (IPS) and URL filtering capabilities, for all traffic entering and leaving your VPC. Which AWS service provides this?","[""AWS WAF."",""Network Access Control List (NACL)."",""AWS Network Firewall."",""Security Groups, which are instance-level stateful firewalls for basic ingress and egress control for EC2 instances.""]","AWS Network Firewall provides stateful inspection, intrusion prevention, and web filtering capabilities at the VPC level, offering deep packet inspection and granular traffic control.",2025-12-17 03:47:45.426243,quiz_domain26_5,2025-12-17 03:47:45.426243,34,mcq,null,null,[2],m_26_1,medium,false
q_26_m_26_3_34,"When troubleshooting intermittent 5xx errors from a web application behind an Application Load Balancer (ALB), which section of the ALB access logs would provide details about the HTTP status code returned by the target?","[""elb_status_code."",""request_processing_time."",""client_ip."",""user_agent_string, which helps identify the browser or client making the request, but not the backend error.""]",The `elb_status_code` field in ALB access logs indicates the HTTP status code returned by the load balancer to the client. The `target_status_code` field (not an option) would show the code from the target.,2025-12-17 03:47:45.426243,quiz_domain26_5,2025-12-17 03:47:45.426243,34,mcq,null,null,[0],m_26_3,medium,false
q_26_m_26_2_35,Your CloudFront distribution serves content from an S3 bucket. You want to configure a secondary S3 bucket as a backup if the primary bucket becomes unavailable. How can you achieve this for origin failover?,"[""Use a Route 53 failover routing policy for the CloudFront CNAME."",""Configure an origin group with two origins for the CloudFront distribution."",""Set up a Lambda@Edge function to redirect requests to the backup S3 bucket upon error from the primary."",""Manually update the CloudFront distribution's origin to point to the secondary S3 bucket when issues arise, which is a reactive and not an automated failover solution.""]","CloudFront origin groups allow you to specify primary and secondary origins for failover. If the primary origin returns specific HTTP status codes, CloudFront automatically switches to the secondary origin.",2025-12-17 03:47:45.426243,quiz_domain26_5,2025-12-17 03:47:45.426243,35,mcq,null,null,[1],m_26_2,medium,false
q_26_m_26_1_35,"You have an EC2 instance in a private subnet that frequently interacts with S3 for data storage. To reduce data transfer costs and keep traffic within the AWS network, what should you use?","[""A NAT Gateway."",""An Internet Gateway."",""A VPC Endpoint for S3."",""A Direct Connect connection from your VPC to S3, which is used for hybrid cloud scenarios and not for intra-AWS service communication within a VPC.""]","A VPC endpoint for S3 allows instances in your VPC to access S3 directly using private IP addresses, preventing traffic from traversing the internet and potentially reducing costs.",2025-12-17 03:47:45.426243,quiz_domain26_5,2025-12-17 03:47:45.426243,35,mcq,null,null,[2],m_26_1,medium,false
q_26_m_26_3_35,"An EC2 instance has an associated Security Group allowing inbound HTTP (port 80) traffic. However, you still cannot connect to it over HTTP. You suspect a network access control list (NACL) issue. What characteristic of NACLs might be causing this?","[""Security Groups are stateful, and NACLs are stateless, requiring explicit allow rules for both inbound and outbound traffic."",""NACLs only apply to outbound traffic from subnets."",""NACLs process rules in a random order, making them unpredictable."",""NACLs are stateless and process rules in order, requiring an explicit outbound allow rule for responses.""]","NACLs are stateless, meaning if you have an inbound rule allowing traffic, you must also have an explicit outbound rule allowing the response traffic. Rules are processed in order, from lowest to highest.",2025-12-17 03:47:45.426243,quiz_domain26_5,2025-12-17 03:47:45.426243,35,mcq,null,null,[3],m_26_3,medium,false
q_23_m_23_3_26,A CloudOps Engineer needs to implement a point-in-time recovery strategy for an Amazon RDS database. Which AWS service is primarily used to achieve this?,"[""AWS Backup"",""Amazon CloudWatch"",""AWS CloudFormation templates are used to define the infrastructure as code, ensuring that the entire environment, including compute, storage, and networking resources, can be consistently deployed and managed for comprehensive recovery operations."",""AWS Systems Manager""]","AWS Backup is a centralized backup service that supports point-in-time recovery for Amazon RDS databases, simplifying backup management.",2025-12-17 03:47:45.426243,quiz_domain23_5,2025-12-17 03:47:45.426243,26,mcq,null,null,[0],m_23_3,medium,false
q_23_m_23_2_26,Which AWS service should be used to distribute incoming application traffic across multiple EC2 instances in multiple Availability Zones for high availability?,"[""AWS Lambda"",""Elastic Load Balancer (ELB)"",""Amazon S3 (Simple Storage Service) is ideal for storing objects and static website content, providing high durability and availability for data archiving and serving content globally, but it doesn't directly manage live application traffic distribution to EC2 instances."",""Amazon Route 53""]","Elastic Load Balancer (ELB) automatically distributes incoming application traffic across multiple targets, such as EC2 instances, in one or more Availability Zones, ensuring high availability and fault tolerance.",2025-12-17 03:47:45.426243,quiz_domain23_5,2025-12-17 03:47:45.426243,26,mcq,null,null,[1],m_23_2,medium,false
q_23_m_23_1_26,"To ensure an application automatically scales out compute capacity during peak demand and scales in during low demand, which AWS service is most appropriate?","[""AWS CloudTrail"",""Amazon EC2 instances"",""Auto Scaling groups"",""AWS Lambda is a serverless compute service that lets you run code without provisioning or managing servers, automatically scaling based on event triggers, which is distinct from managing the scaling of persistent EC2 instances for an application.""]","Auto Scaling groups allow you to automatically adjust the number of EC2 instances in your application based on demand, ensuring elasticity.",2025-12-17 03:47:45.426243,quiz_domain23_5,2025-12-17 03:47:45.426243,26,mcq,null,null,[2],m_23_1,medium,false
q_23_m_23_3_27,What is the primary purpose of implementing S3 Versioning on an S3 bucket?,"[""To restrict public access to the bucket."",""To reduce the storage costs of objects."",""To ensure that all data stored in the S3 bucket is encrypted at rest and in transit, providing an additional layer of security compliance and protecting sensitive information from unauthorized access by leveraging advanced encryption algorithms."",""To preserve multiple versions of an object, protecting against accidental deletion or overwrites.""]","S3 Versioning keeps multiple versions of an object in the same bucket, allowing you to restore previous versions and recover from accidental deletions or overwrites.",2025-12-17 03:47:45.426243,quiz_domain23_5,2025-12-17 03:47:45.426243,27,mcq,null,null,[3],m_23_3,medium,false
q_23_m_23_2_27,A CloudOps Engineer needs to set up a disaster recovery strategy where a minimal version of the infrastructure is continuously running in a separate region. What strategy is this?,"[""Pilot Light"",""Backup and Restore"",""Active-Active Failover involves running your application simultaneously in multiple, fully provisioned regions, with traffic distributed between them, allowing for immediate failover and no downtime, which is a much more complex and costly setup."",""Cold Disaster Recovery""]","Pilot Light is a disaster recovery strategy where a minimal set of core resources are always running in the recovery region, ready to be scaled up in case of a disaster.",2025-12-17 03:47:45.426243,quiz_domain23_5,2025-12-17 03:47:45.426243,27,mcq,null,null,[0],m_23_2,medium,false
q_23_m_23_1_27,How can Amazon CloudFront improve the scalability and reduce latency for serving static and dynamic content globally?,"[""By performing real-time database replication."",""By caching content at edge locations closer to users."",""By automatically provisioning and managing EC2 instances in an Auto Scaling group to handle fluctuating web traffic, thereby ensuring compute capacity matches demand without manual intervention or configuration."",""By converting dynamic content to static content.""]","CloudFront uses a global network of edge locations to cache content, delivering it closer to users and reducing latency and origin server load.",2025-12-17 03:47:45.426243,quiz_domain23_5,2025-12-17 03:47:45.426243,27,mcq,null,null,[1],m_23_1,medium,false
q_23_m_23_3_28,"Which AWS Backup feature allows defining centralized backup policies for various AWS services like EC2, RDS, and EBS?","[""Backup vaults"",""Recovery points"",""Backup plans"",""AWS CloudTrail logs all API calls and related events made in your AWS account, providing a complete history of actions taken by users, roles, or AWS services, which is essential for security auditing but not for defining backup policies.""]","AWS Backup Plans allow you to define policies for backup frequency, retention, and lifecycle management for various AWS resources centrally.",2025-12-17 03:47:45.426243,quiz_domain23_5,2025-12-17 03:47:45.426243,28,mcq,null,null,[2],m_23_3,medium,false
q_23_m_23_2_28,"To ensure an Amazon RDS database remains available even during an Availability Zone outage, which deployment option should be configured?","[""Single-AZ deployment with automated backups."",""Configure multiple Read Replicas within the same Availability Zone."",""Configuring a read replica in a different AWS Region is primarily for improving read scalability and disaster recovery across regions, not specifically for high availability within a single region's Availability Zone outage."",""Multi-AZ deployment""]","Multi-AZ deployment for Amazon RDS automatically provisions and maintains a synchronous standby replica in a different Availability Zone, ensuring high availability with automatic failover.",2025-12-17 03:47:45.426243,quiz_domain23_5,2025-12-17 03:47:45.426243,28,mcq,null,null,[3],m_23_2,medium,false
q_23_m_23_1_28,What is the primary benefit of using Amazon ElastiCache for an application's database?,"[""Reduces database load and improves application response times."",""Provides serverless compute for database queries."",""ElastiCache enables the replication of database instances across multiple Availability Zones to provide fault tolerance and automatic failover capabilities for enhanced database resilience and continuous operation during unexpected outages."",""Automates database schema migrations.""]","Amazon ElastiCache is a web service that makes it easy to deploy, operate, and scale an in-memory cache, which significantly reduces the load on your database and improves application response times by serving frequently accessed data from memory.",2025-12-17 03:47:45.426243,quiz_domain23_5,2025-12-17 03:47:45.426243,28,mcq,null,null,[0],m_23_1,medium,false
q_23_m_23_3_29,A CloudOps Engineer needs to restore an RDS database to a specific point in time before a data corruption event occurred. What is the most direct method to achieve this?,"[""Restore from the latest daily snapshot."",""Point-in-time recovery (PITR)"",""Re-provisioning the entire database instance from the latest snapshot and then manually re-applying all transactions from transaction logs up to the desired point in time, which can be a very complex and time-consuming process."",""Manually roll back recent database transactions.""]","Amazon RDS Point-in-time recovery (PITR) allows restoring a DB instance to any specific second within its retention period, up to the last five minutes.",2025-12-17 03:47:45.426243,quiz_domain23_5,2025-12-17 03:47:45.426243,29,mcq,null,null,[1],m_23_3,medium,false
q_23_m_23_2_29,Which Route 53 feature is essential for directing traffic away from unhealthy application endpoints to healthy ones?,"[""Latency-based routing"",""Weighted routing policies"",""Health checks"",""Using Route 53 Alias records points to AWS resources like ELBs, CloudFront distributions, or S3 buckets without needing to specify IP addresses, which simplifies DNS management but doesn't inherently perform health monitoring and failover itself.""]",Route 53 health checks monitor the health of your resources and can be configured to automatically fail over to healthy endpoints if an unhealthy state is detected.,2025-12-17 03:47:45.426243,quiz_domain23_5,2025-12-17 03:47:45.426243,29,mcq,null,null,[2],m_23_2,medium,false
q_23_m_23_1_29,"To improve read performance and scalability for an Amazon RDS database, particularly for read-heavy applications, which feature should be utilized?","[""Database caching with ElastiCache."",""Multi-AZ deployment for high availability."",""Implementing Multi-AZ deployment for the RDS instance ensures high availability and disaster recovery within a single region by automatically failing over to a standby replica, but its primary purpose is not to improve read scalability."",""Read Replicas""]","Amazon RDS Read Replicas allow you to offload read traffic from your primary database instance, significantly improving read performance and scalability for read-heavy applications.",2025-12-17 03:47:45.426243,quiz_domain23_5,2025-12-17 03:47:45.426243,29,mcq,null,null,[3],m_23_1,medium,false
q_23_m_23_3_30,"For a critical application, you need to implement a disaster recovery strategy that maintains a fully functional, but scaled-down, duplicate environment in a separate region. What strategy is this?","[""Warm Standby"",""Cold Disaster Recovery"",""A Cold Disaster Recovery involves regularly backing up data to another region and only provisioning infrastructure when a disaster occurs, which results in the longest recovery time objectives (RTO) but is the most cost-effective solution."",""Backup and Restore""]","Warm Standby maintains a scaled-down, but functional, duplicate of your production environment in another region, ready to handle traffic with minimal downtime during a disaster.",2025-12-17 03:47:45.426243,quiz_domain23_5,2025-12-17 03:47:45.426243,30,mcq,null,null,[0],m_23_3,medium,false
q_23_m_23_2_30,What is a key principle of designing highly available applications on AWS to avoid single points of failure?,"[""Use only one powerful EC2 instance type."",""Distribute resources across multiple Availability Zones."",""Ensuring all application components are deployed within a single, highly performant EC2 instance type with ample resources and advanced monitoring tools to detect and resolve any potential issues proactively."",""Centralize all application data in a single EBS volume.""]","Distributing resources across multiple Availability Zones ensures that if one AZ experiences an outage, your application can continue to function using resources in other AZs.",2025-12-17 03:47:45.426243,quiz_domain23_5,2025-12-17 03:47:45.426243,30,mcq,null,null,[1],m_23_2,medium,false
