id,text,options,explanation,created_at,quiz_id,modified_at,index,type,pairs,matches,correct_answer,module_id,difficulty,is_deprecated
q_42_m_42_3_4,A financial application needs to maintain high availability and fault tolerance across multiple Availability Zones (AZs). Which design principle is crucial for achieving this?,"[""Deploying all resources in a single AZ to simplify management."",""Distributing application components and data across multiple AZs."",""Using a single, large EC2 instance to handle all traffic."",""Relying solely on on-premises backup solutions.""]","Distributing application components and data across multiple Availability Zones provides resilience against failures in a single AZ, enhancing high availability.",2025-11-19 03:53:20.321597,quiz_domain42_9,2025-11-19 03:53:20.321597,4,mcq,null,null,[1],m_42_3,medium,false
q_42_m_42_3_5,"An application experiences predictable daily peaks in traffic. To ensure performance and cost-efficiency, what scaling strategy should be recommended using Auto Scaling?","[""Manual scaling by adding instances before peak times."",""Using a fixed number of instances provisioned for peak load."",""Implementing scheduled scaling with an Auto Scaling group."",""Deploying AWS Lambda functions only.""]","Scheduled scaling in an Auto Scaling group allows you to automatically increase or decrease capacity based on predictable demand patterns, optimizing both performance and cost.",2025-11-19 03:53:20.321597,quiz_domain42_9,2025-11-19 03:53:20.321597,5,mcq,null,null,[2],m_42_3,medium,false
q_42_m_42_5_1,"Which AWS service provides a unified view of your AWS spend, allows you to analyze costs by service, account, and tag, and generate custom reports?","[""AWS Budgets"",""AWS Trusted Advisor"",""AWS Cost Explorer"",""AWS Systems Manager""]","AWS Cost Explorer is a tool that lets you visualize, understand, and manage your AWS costs and usage over time, providing detailed analysis and reporting.",2025-11-19 03:53:20.321597,quiz_domain42_9,2025-11-19 03:53:20.321597,1,mcq,null,null,[2],m_42_5,medium,false
q_42_m_42_5_2,A Solutions Architect needs to identify idle or underutilized Amazon EC2 instances and recommend right-sizing opportunities to reduce compute costs. Which AWS service can provide these recommendations?,"[""AWS Cost Explorer"",""AWS Trusted Advisor"",""AWS Compute Optimizer"",""Amazon CloudWatch""]",AWS Compute Optimizer recommends optimal AWS resources for your workloads to reduce costs and improve performance by using machine learning to analyze historical utilization metrics.,2025-11-19 03:53:20.321597,quiz_domain42_9,2025-11-19 03:53:20.321597,2,mcq,null,null,[2],m_42_5,medium,false
q_42_m_42_5_3,"For a stable, long-running database instance with a known instance type and Region, what is the most cost-effective EC2 purchasing option for a 1-year commitment?","[""On-Demand Instances"",""Spot Instances"",""Reserved Instances"",""Savings Plans (Compute)""]",Reserved Instances (RIs) offer significant discounts (up to 75%) compared to On-Demand pricing for EC2 instances when you commit to a consistent instance configuration for a 1-year or 3-year term.,2025-11-19 03:53:20.321597,quiz_domain42_9,2025-11-19 03:53:20.321597,3,mcq,null,null,[2],m_42_5,medium,false
q_42_m_42_5_4,"An S3 bucket contains objects with varying access patterns, some frequently accessed and others rarely. How can an architect optimize storage costs while maintaining accessibility?","[""Storing all objects in S3 Standard-IA."",""Moving all objects to S3 Glacier Deep Archive."",""Implementing S3 Intelligent-Tiering."",""Using S3 One Zone-IA for all objects.""]","S3 Intelligent-Tiering automatically moves objects between two access tiers (frequent and infrequent) when access patterns change, optimizing storage costs without performance impact.",2025-11-19 03:53:20.321597,quiz_domain42_9,2025-11-19 03:53:20.321597,4,mcq,null,null,[2],m_42_5,medium,false
q_42_m_42_5_5,"To proactively manage AWS spending and receive notifications when projected costs exceed defined thresholds, what AWS service should an organization utilize for budget management?","[""AWS Cost Explorer"",""AWS Budgets"",""AWS Trusted Advisor"",""Amazon CloudWatch Alarms""]",AWS Budgets allows you to set custom budgets to track your cost and usage from the simplest to the most complex use cases and provides alerts when thresholds are breached or forecasted to be breached.,2025-11-19 03:53:20.321597,quiz_domain42_9,2025-11-19 03:53:20.321597,5,mcq,null,null,[1],m_42_5,medium,false
q_42_m_42_2_1,An enterprise wants to enable single sign-on (SSO) for its users to access multiple AWS accounts and various third-party applications. Which AWS service is designed for this purpose?,"[""AWS IAM"",""AWS IAM Identity Center (successor to AWS SSO)"",""AWS KMS"",""AWS Organizations""]","AWS IAM Identity Center (formerly AWS SSO) centralizes access management to multiple AWS accounts and cloud applications, enabling users to log in once to access assigned resources.",2025-11-19 03:53:20.321597,quiz_domain42_9,2025-11-19 03:53:20.321597,1,mcq,null,null,[1],m_42_2,medium,false
q_44_m_44_1_6,"To enhance proactive operational efficiency and automate common tasks across EC2 instances, which AWS service is most effective for runbook execution and patch management?","[""AWS CloudFormation"",""AWS Systems Manager"",""AWS Config"",""AWS Service Catalog""]","AWS Systems Manager allows automation of operational tasks like patching, run command execution, and inventory management, improving efficiency.",2025-11-19 03:53:20.321597,quiz_domain44_9,2025-11-19 03:53:20.321597,6,mcq,null,null,[1],m_44_1,medium,false
q_42_m_42_2_2,A Solutions Architect needs to ensure that data stored in Amazon S3 buckets is encrypted at rest. Which AWS service is typically integrated with S3 for managing encryption keys?,"[""AWS ACM (AWS Certificate Manager)"",""AWS Secrets Manager"",""AWS KMS (Key Management Service)"",""AWS WAF""]","AWS Key Management Service (KMS) is commonly integrated with S3 for server-side encryption (SSE-KMS), allowing users to manage their encryption keys.",2025-11-19 03:53:20.321597,quiz_domain42_9,2025-11-19 03:53:20.321597,2,mcq,null,null,[2],m_42_2,medium,false
q_42_m_42_2_3,"What is the fundamental security principle that dictates users and services should only have the minimum permissions necessary to perform their tasks, minimizing potential harm?","[""Defense in Depth"",""Shared Responsibility Model"",""Least Privilege"",""Security by Obscurity""]",The principle of least privilege states that users and services should be granted only the essential permissions needed to perform their required functions.,2025-11-19 03:53:20.321597,quiz_domain42_9,2025-11-19 03:53:20.321597,3,mcq,null,null,[2],m_42_2,medium,false
q_42_m_42_2_4,How can an organization centralize the auditing and logging of API calls and account activity across all AWS accounts for compliance and security analysis needs?,"[""Using Amazon CloudWatch Logs for individual service logs."",""Configuring AWS CloudTrail to deliver logs to a central S3 bucket in a logging account."",""Manually reviewing console activity in each account."",""Implementing AWS Config rules to monitor resource changes.""]",AWS CloudTrail records API calls and related events made within your AWS accounts. These logs can be configured to be delivered to a central S3 bucket for consolidated auditing and analysis.,2025-11-19 03:53:20.321597,quiz_domain42_9,2025-11-19 03:53:20.321597,4,mcq,null,null,[1],m_42_2,medium,false
q_42_m_42_2_5,"To control inbound and outbound traffic for specific EC2 instances at the instance level, what is the most granular and stateful AWS security control to implement?","[""NACLs (Network Access Control Lists)"",""Route Tables"",""Security Groups"",""AWS WAF""]","Security Groups act as a virtual firewall for your EC2 instances to control inbound and outbound traffic at the instance level. They are stateful, meaning that return traffic is automatically allowed.",2025-11-19 03:53:20.321597,quiz_domain42_9,2025-11-19 03:53:20.321597,5,mcq,null,null,[2],m_42_2,medium,false
q_42_m_42_1_6,An enterprise needs to resolve on-premises DNS names from AWS VPCs and AWS DNS names from on-premises resources for hybrid workloads. Which AWS service is most effective for enabling this seamless bidirectional DNS resolution?,"[""AWS Transit Gateway"",""Amazon Route 53 Resolver"",""AWS PrivateLink"",""AWS Direct Connect Gateway""]","Amazon Route 53 Resolver endpoints enable bidirectional DNS resolution between VPCs and on-premises networks, facilitating hybrid DNS.",2025-11-19 03:53:20.321597,quiz_domain42_9,2025-11-19 03:53:20.321597,6,mcq,null,null,[1],m_42_1,medium,false
q_42_m_42_1_7,"A company has multiple VPCs across different accounts and Regions, requiring shared connectivity to a central services VPC and an on-premises network. Which AWS service provides scalable and transitive routing for this complex network architecture?","[""VPC Peering"",""AWS VPN"",""AWS Transit Gateway"",""Amazon Route 53""]","AWS Transit Gateway centralizes routing for multiple VPCs and on-premises connections, enabling transitive routing and forming a scalable network backbone.",2025-11-19 03:53:20.321597,quiz_domain42_9,2025-11-19 03:53:20.321597,7,mcq,null,null,[2],m_42_1,medium,false
q_42_m_42_1_8,"To securely access Amazon S3 buckets from instances within a VPC, preventing traffic from traversing the public internet, which networking construct should be implemented?","[""NAT Gateway"",""VPC Endpoint Gateway"",""Internet Gateway"",""Proxy Server within VPC""]",A VPC Endpoint Gateway for S3 ensures secure and private access to S3 from within a VPC without using the public internet.,2025-11-19 03:53:20.321597,quiz_domain42_9,2025-11-19 03:53:20.321597,8,mcq,null,null,[1],m_42_1,medium,false
q_42_m_42_1_9,"A global organization needs to connect its various AWS Regions and on-premises data centers with low latency and high throughput. What is the recommended service for building a resilient, high-performance global network backbone?","[""AWS Global Accelerator"",""AWS Direct Connect"",""AWS Transit Gateway"",""VPC Peering""]","AWS Transit Gateway, especially with inter-Region peering, forms a scalable global network backbone for VPCs and on-premises connections, supporting low-latency and high-throughput requirements.",2025-11-19 03:53:20.321597,quiz_domain42_9,2025-11-19 03:53:20.321597,9,mcq,null,null,[2],m_42_1,medium,false
q_42_m_42_1_10,An architect must ensure maximum network segmentation within a single VPC by controlling traffic at the subnet level and providing an additional stateless layer of defense. Which AWS feature should be configured?,"[""Security Groups"",""Route Tables"",""Network Access Control Lists (NACLs)"",""AWS WAF""]","Network Access Control Lists (NACLs) operate at the subnet level, providing a stateless firewall that controls inbound and outbound traffic, adding a layer of defense.",2025-11-19 03:53:20.321597,quiz_domain42_9,2025-11-19 03:53:20.321597,10,mcq,null,null,[2],m_42_1,medium,false
q_42_m_42_4_6,"A company uses AWS Organizations and requires that no member account can launch EC2 instances of a specific type (e.g., 'p' instances) in any Region. What is the most effective AWS Organizations feature to enforce this restriction?","[""IAM Policies"",""AWS Config Rules"",""Service Control Policies (SCPs)"",""Resource Access Manager (RAM)""]",Service Control Policies (SCPs) in AWS Organizations are used to establish guardrails that restrict permissions for all accounts within an Organizational Unit or the entire organization.,2025-11-19 03:53:20.321597,quiz_domain42_9,2025-11-19 03:53:20.321597,6,mcq,null,null,[2],m_42_4,medium,false
q_42_m_42_4_7,An enterprise needs to centralize the collection of all CloudTrail logs from every AWS account within its Organization into a dedicated security logging account for auditing and compliance. How can this be best achieved?,"[""Configure individual CloudTrail trails in each account"",""Use AWS Config to aggregate logs"",""Create an organizational trail in AWS CloudTrail"",""Manually transfer logs to the central account""]",AWS CloudTrail supports creating an organizational trail that automatically collects logs from all accounts in an AWS Organization into a designated S3 bucket.,2025-11-19 03:53:20.321597,quiz_domain42_9,2025-11-19 03:53:20.321597,7,mcq,null,null,[2],m_42_4,medium,false
q_42_m_42_4_8,A shared services VPC containing a Transit Gateway attachment and specific subnets needs to be shared with multiple application accounts within an AWS Organization. Which AWS service securely enables this cross-account resource sharing?,"[""VPC Peering"",""AWS Organizations"",""AWS Resource Access Manager (RAM)"",""IAM Roles""]","AWS Resource Access Manager (RAM) allows you to share AWS resources, such as subnets and Transit Gateway attachments, securely across AWS accounts within your organization.",2025-11-19 03:53:20.321597,quiz_domain42_9,2025-11-19 03:53:20.321597,8,mcq,null,null,[2],m_42_4,medium,false
q_42_m_42_5_14,A solutions architect wants to identify and right-size underutilized EC2 instances and EBS volumes to reduce infrastructure costs. Which AWS service can provide actionable recommendations for this optimization?,"[""AWS CloudTrail"",""AWS Config"",""AWS Compute Optimizer"",""AWS WAF""]","AWS Compute Optimizer analyzes historical utilization data to recommend optimal AWS resources for various workloads, including right-sizing EC2 instances and EBS volumes.",2025-11-19 03:53:20.321597,quiz_domain42_9,2025-11-19 03:53:20.321597,14,mcq,null,null,[2],m_42_5,medium,false
q_42_m_42_4_9,"A rapidly growing company needs to standardize the creation of new AWS accounts, apply baseline security and networking, and enroll them into an existing AWS Organization structure. Which AWS service simplifies this automated account provisioning process?","[""AWS CloudFormation"",""AWS Organizations"",""AWS Control Tower"",""AWS Service Catalog""]","AWS Control Tower automates the setup of a well-architected multi-account AWS environment, including automated account provisioning, baseline security, and governance.",2025-11-19 03:53:20.321597,quiz_domain42_9,2025-11-19 03:53:20.321597,9,mcq,null,null,[2],m_42_4,medium,false
q_42_m_42_4_10,"To achieve accurate cost reporting and allocation across different business units, projects, and environments in a multi-account AWS Organization, what is a fundamental best practice that should be consistently applied?","[""Consolidate billing into a single account"",""Use AWS Cost Explorer alone"",""Implement a comprehensive tagging strategy"",""Assign unique IAM roles to each project""]",A comprehensive and consistent tagging strategy using cost allocation tags is essential for detailed cost visibility and accurate allocation across organizational structures.,2025-11-19 03:53:20.321597,quiz_domain42_9,2025-11-19 03:53:20.321597,10,mcq,null,null,[2],m_42_4,medium,false
q_42_m_42_3_6,A mission-critical application requires an RTO (Recovery Time Objective) of less than 15 minutes and an RPO (Recovery Point Objective) of less than 5 minutes for regional disasters. Which disaster recovery strategy best fulfills these stringent requirements?,"[""Backup and Restore"",""Pilot Light"",""Warm Standby"",""Cold Standby""]","Warm Standby maintains a scaled-down, but operational, environment in a secondary Region, allowing for faster recovery (low RTO) and continuous replication (low RPO).",2025-11-19 03:53:20.321597,quiz_domain42_9,2025-11-19 03:53:20.321597,6,mcq,null,null,[2],m_42_3,medium,false
q_42_m_42_3_7,An application running on EC2 instances needs to automatically recover from individual instance failures and maintain its desired capacity across multiple Availability Zones in a Region. Which AWS service is crucial for achieving this self-healing and resilient design?,"[""AWS Lambda"",""Elastic Load Balancing"",""Amazon SQS"",""Auto Scaling Group""]","An Auto Scaling Group automatically launches new instances to replace unhealthy ones, maintaining application availability and desired capacity across AZs.",2025-11-19 03:53:20.321597,quiz_domain42_9,2025-11-19 03:53:20.321597,7,mcq,null,null,[3],m_42_3,medium,false
q_42_m_42_3_8,A company requires highly durable storage for critical application data that can tolerate the failure of an entire Availability Zone without data loss. Which AWS service is designed to provide 11 nines of durability for object storage?,"[""Amazon EBS"",""Amazon RDS"",""Amazon S3"",""Amazon EFS""]","Amazon S3 provides 11 nines of durability by storing objects redundantly across multiple Availability Zones within a Region, ensuring resilience against AZ failures.",2025-11-19 03:53:20.321597,quiz_domain42_9,2025-11-19 03:53:20.321597,8,mcq,null,null,[2],m_42_3,medium,false
q_42_m_42_3_9,"To minimize downtime and data loss for on-premises applications and existing AWS workloads during a disaster, ensuring rapid recovery to a different AWS Region, which specialized AWS service is recommended?","[""AWS Backup"",""Amazon S3 Cross-Region Replication"",""AWS Elastic Disaster Recovery (DRS)"",""AWS Site-to-Site VPN""]","AWS Elastic Disaster Recovery (DRS) provides continuous block-level replication to AWS, enabling rapid and reliable recovery of applications to a target Region with minimal data loss.",2025-11-19 03:53:20.321597,quiz_domain42_9,2025-11-19 03:53:20.321597,9,mcq,null,null,[2],m_42_3,medium,false
q_42_m_42_3_10,"A financial institution mandates continuous data availability and extremely low RPO (Recovery Point Objective) for its database, even in the event of an entire database instance failure. Which RDS feature or strategy helps achieve this?","[""Single-AZ deployment"",""Automated Backups"",""Multi-AZ deployment"",""Read Replicas""]","Amazon RDS Multi-AZ deployments provide synchronous replication to a standby instance in a different Availability Zone, enabling automatic failover and very low RPO.",2025-11-19 03:53:20.321597,quiz_domain42_9,2025-11-19 03:53:20.321597,10,mcq,null,null,[2],m_42_3,medium,false
q_42_m_42_5_6,A Solutions Architect needs to identify underutilized EC2 instances and recommend right-sizing opportunities to reduce compute costs. Which AWS service provides these tailored recommendations based on historical usage data?,"[""AWS Trusted Advisor"",""AWS Cost Explorer"",""AWS Budgets"",""AWS Compute Optimizer""]","AWS Compute Optimizer analyzes historical usage data to recommend optimal AWS resources, including right-sizing EC2 instances, for cost reduction and performance improvement.",2025-11-19 03:53:20.321597,quiz_domain42_9,2025-11-19 03:53:20.321597,6,mcq,null,null,[3],m_42_5,medium,false
q_42_m_42_5_7,"To achieve the largest cost savings for stable, predictable EC2, Fargate, or Lambda usage over a 1-year or 3-year commitment, which pricing model offers significant discounts compared to On-Demand pricing?","[""Spot Instances"",""On-Demand Instances"",""Savings Plans"",""Reserved Instances""]",Savings Plans offer significant cost reductions (up to 72%) in exchange for a commitment to a consistent amount of compute usage (measured in $/hour) for a 1-year or 3-year term.,2025-11-19 03:53:20.321597,quiz_domain42_9,2025-11-19 03:53:20.321597,7,mcq,null,null,[2],m_42_5,medium,false
q_42_m_42_5_8,"An organization stores vast amounts of data in Amazon S3, with varying access patterns from frequent to rarely accessed. To automatically optimize storage costs without manual intervention, which S3 storage class is most suitable?","[""S3 Standard"",""S3 Standard-IA"",""S3 Glacier"",""S3 Intelligent-Tiering""]","Amazon S3 Intelligent-Tiering automatically moves objects between two access tiers (frequent and infrequent) based on changing access patterns, optimizing storage costs without performance impact.",2025-11-19 03:53:20.321597,quiz_domain42_9,2025-11-19 03:53:20.321597,8,mcq,null,null,[3],m_42_5,medium,false
q_42_m_42_5_9,"To gain granular visibility into AWS costs and usage, identify spending trends, and break down costs by resource tags, which AWS service is specifically designed for analyzing cost data?","[""AWS Organizations"",""AWS Billing Dashboard"",""AWS Cost Explorer"",""AWS Management Console""]","AWS Cost Explorer allows users to visualize, understand, and manage their AWS costs and usage over time, including filtering by tags for detailed analysis.",2025-11-19 03:53:20.321597,quiz_domain42_9,2025-11-19 03:53:20.321597,9,mcq,null,null,[2],m_42_5,medium,false
q_42_m_42_5_10,An enterprise needs to proactively monitor its AWS spending and receive alerts when actual or forecasted costs exceed predefined thresholds for specific services or overall budget. Which AWS service enables this capability?,"[""AWS Trusted Advisor"",""AWS CloudWatch"",""AWS Budgets"",""AWS Billing Dashboard""]",AWS Budgets enables you to set custom budgets to track your cost and usage and sends notifications when your costs or usage exceed (or are forecasted to exceed) your budgeted amount.,2025-11-19 03:53:20.321597,quiz_domain42_9,2025-11-19 03:53:20.321597,10,mcq,null,null,[2],m_42_5,medium,false
q_44_m_44_5_5,"To gain deep visibility into AWS costs and usage, including granular data points for cost allocation and detailed billing, which report is most comprehensive?","[""AWS Billing Dashboard"",""AWS Cost Explorer"",""AWS Cost and Usage Reports (CUR)"",""AWS Budgets""]","AWS Cost and Usage Reports provide the most comprehensive set of cost and usage data, allowing for detailed analysis and allocation, optimizing costs.",2025-11-19 03:53:20.321597,quiz_domain44_9,2025-11-19 03:53:20.321597,5,mcq,null,null,[2],m_44_5,medium,false
q_42_m_42_2_6,"To enhance security for IAM users and roles, ensuring they only possess the exact permissions required to perform their specific tasks, what fundamental security principle must be consistently applied?","[""Principle of Defense in Depth"",""Principle of Least Privilege"",""Principle of Shared Responsibility"",""Principle of Separation of Duties""]",The Principle of Least Privilege dictates that users and roles should only be granted the minimum necessary permissions to perform their required job functions.,2025-11-19 03:53:20.321597,quiz_domain42_9,2025-11-19 03:53:20.321597,6,mcq,null,null,[1],m_42_2,medium,false
q_42_m_42_2_7,"An organization requires encryption at rest for sensitive data stored in Amazon S3 buckets. Which AWS service should be utilized to create and manage the encryption keys used by S3, providing centralized control and auditing?","[""AWS Certificate Manager (ACM)"",""AWS Secrets Manager"",""AWS Key Management Service (KMS)"",""IAM Roles""]","AWS Key Management Service (KMS) allows you to create and control encryption keys, which can be used to encrypt data at rest in services like Amazon S3, providing centralized management.",2025-11-19 03:53:20.321597,quiz_domain42_9,2025-11-19 03:53:20.321597,7,mcq,null,null,[2],m_42_2,medium,false
